GEN_TPS_1,GEN_TPS_2,CommitGen
Gansu-Hydro_Nonpumped-2022,2025.08.19.08,9234.0
Gansu-Hydro_Nonpumped-2022,2025.08.19.12,9234.0
Gansu-Hydro_Nonpumped-2022,2025.08.19.16,9234.0
Gansu-Hydro_Nonpumped-2022,2025.08.19.20,9234.0
Gansu-Hydro_Nonpumped-2022,2025.09.20.00,9234.0
Gansu-Hydro_Nonpumped-2022,2025.09.20.04,9234.0
Gansu-Hydro_Nonpumped-2022,2025.09.20.08,9234.0
Gansu-Hydro_Nonpumped-2022,2025.09.20.12,9234.0
Gansu-Hydro_Nonpumped-2022,2025.09.20.16,9234.0
Gansu-Hydro_Nonpumped-2022,2025.09.20.20,9234.0
Gansu-Hydro_Nonpumped-2022,2025.10.26.00,9234.0
Gansu-Hydro_Nonpumped-2022,2025.10.26.04,9234.0
Gansu-Hydro_Nonpumped-2022,2025.10.26.08,9234.0
Gansu-Hydro_Nonpumped-2022,2025.10.26.12,9234.0
Gansu-Hydro_Nonpumped-2022,2025.10.26.16,9234.0
Gansu-Hydro_Nonpumped-2022,2025.10.26.20,9234.0
Gansu-Hydro_Nonpumped-2022,2025.11.19.00,9234.0
Gansu-Hydro_Nonpumped-2022,2025.11.19.04,9234.0
Gansu-Hydro_Nonpumped-2022,2025.11.19.08,9234.0
Gansu-Hydro_Nonpumped-2022,2025.11.19.12,9234.0
Gansu-Hydro_Nonpumped-2022,2025.11.19.16,9234.0
Gansu-Hydro_Nonpumped-2022,2025.11.19.20,9234.0
Gansu-Hydro_Nonpumped-2022,2025.12.16.00,9234.0
Gansu-Hydro_Nonpumped-2022,2025.12.16.04,9234.0
Gansu-Hydro_Nonpumped-2022,2025.12.16.08,9234.0
Gansu-Hydro_Nonpumped-2022,2025.12.16.12,9234.0
Gansu-Hydro_Nonpumped-2022,2025.12.16.16,9234.0
Gansu-Hydro_Nonpumped-2022,2025.12.16.20,9234.0
Gansu-PV-2022,2025.01.22.00,0.0
Gansu-PV-2022,2025.01.22.04,0.0
Gansu-PV-2022,2025.01.22.08,1685.6000000000004
Gansu-PV-2022,2025.01.22.12,1685.6000000000006
Gansu-PV-2022,2025.01.22.16,1685.6000000000004
Gansu-PV-2022,2025.01.22.20,0.0
Gansu-PV-2022,2025.02.08.00,0.0
Gansu-PV-2022,2025.02.08.04,0.0
Gansu-PV-2022,2025.02.08.08,1685.6000000000004
Gansu-PV-2022,2025.02.08.12,1685.6000000000004
Gansu-PV-2022,2025.02.08.16,1685.6000000000001
Gansu-PV-2022,2025.02.08.20,0.0
Gansu-PV-2022,2025.03.21.00,0.0
Gansu-PV-2022,2025.03.21.04,0.0
Gansu-PV-2022,2025.03.21.08,1685.6000000000004
Gansu-PV-2022,2025.03.21.12,1685.6000000000004
Gansu-PV-2022,2025.03.21.16,1685.6000000000004
Gansu-PV-2022,2025.03.21.20,0.0
Gansu-PV-2022,2025.04.11.00,0.0
Gansu-PV-2022,2025.04.11.04,0.0
Gansu-PV-2022,2025.04.11.08,1685.6000000000004
Gansu-PV-2022,2025.04.11.12,1685.6000000000004
Gansu-PV-2022,2025.04.11.16,1685.6000000000004
Gansu-PV-2022,2025.04.11.20,0.0
Gansu-PV-2022,2025.05.22.00,0.0
Gansu-PV-2022,2025.05.22.04,0.0
Gansu-PV-2022,2025.05.22.08,1685.6000000000004
Gansu-PV-2022,2025.05.22.12,1685.6000000000004
Gansu-PV-2022,2025.05.22.16,1685.6000000000006
Gansu-PV-2022,2025.05.22.20,1685.6000000000004
Gansu-PV-2022,2025.06.16.00,0.0
Gansu-PV-2022,2025.06.16.04,0.0
Gansu-PV-2022,2025.06.16.08,1685.6000000000004
Gansu-PV-2022,2025.06.16.12,1685.6000000000006
Gansu-PV-2022,2025.06.16.16,1685.6000000000004
Gansu-PV-2022,2025.06.16.20,1685.6000000000006
Gansu-PV-2022,2025.07.22.00,0.0
Gansu-PV-2022,2025.07.22.04,0.0
Gansu-PV-2022,2025.07.22.08,1685.6000000000004
Gansu-PV-2022,2025.07.22.12,1685.6000000000001
Gansu-PV-2022,2025.07.22.16,1685.6000000000006
Gansu-PV-2022,2025.07.22.20,1685.6000000000004
Gansu-PV-2022,2025.08.19.00,0.0
Gansu-PV-2022,2025.08.19.04,0.0
Gansu-PV-2022,2025.08.19.08,1685.6000000000004
Gansu-PV-2022,2025.08.19.12,1685.6000000000004
Gansu-PV-2022,2025.08.19.16,1685.6000000000004
Gansu-PV-2022,2025.08.19.20,0.0
Gansu-PV-2022,2025.09.20.00,0.0
Gansu-PV-2022,2025.09.20.04,0.0
Gansu-PV-2022,2025.09.20.08,1685.6000000000004
Gansu-PV-2022,2025.09.20.12,1685.6000000000006
Gansu-PV-2022,2025.09.20.16,1685.6000000000004
Gansu-PV-2022,2025.09.20.20,0.0
Gansu-PV-2022,2025.10.26.00,0.0
Gansu-PV-2022,2025.10.26.04,0.0
Gansu-PV-2022,2025.10.26.08,1685.6000000000001
Gansu-PV-2022,2025.10.26.12,1685.6000000000004
Gansu-PV-2022,2025.10.26.16,1685.6000000000004
Gansu-PV-2022,2025.10.26.20,0.0
Gansu-PV-2022,2025.11.19.00,0.0
Gansu-PV-2022,2025.11.19.04,0.0
Gansu-PV-2022,2025.11.19.08,1685.6000000000004
Gansu-PV-2022,2025.11.19.12,1685.6000000000004
Gansu-PV-2022,2025.11.19.16,1685.6000000000004
Gansu-PV-2022,2025.11.19.20,0.0
Gansu-PV-2022,2025.12.16.00,0.0
Gansu-PV-2022,2025.12.16.04,0.0
Gansu-PV-2022,2025.12.16.08,1685.6000000000001
Gansu-PV-2022,2025.12.16.12,1685.6000000000004
Gansu-PV-2022,2025.12.16.16,1685.6000000000001
Gansu-PV-2022,2025.12.16.20,0.0
Gansu-Wind-2022,2025.01.22.00,40630.8
Gansu-Wind-2022,2025.01.22.04,40630.8
Gansu-Wind-2022,2025.01.22.08,40630.80000000001
Gansu-Wind-2022,2025.01.22.12,0.0
Gansu-Wind-2022,2025.01.22.16,40630.8
Gansu-Wind-2022,2025.01.22.20,40630.8
Gansu-Wind-2022,2025.02.08.00,40630.8
Gansu-Wind-2022,2025.02.08.04,40630.799999999996
Gansu-Wind-2022,2025.02.08.08,40630.8
Gansu-Wind-2022,2025.02.08.12,40630.8
Gansu-Wind-2022,2025.02.08.16,40630.799999999996
Gansu-Wind-2022,2025.02.08.20,40630.8
Gansu-Wind-2022,2025.03.21.00,40630.8
Gansu-Wind-2022,2025.03.21.04,40630.8
Gansu-Wind-2022,2025.03.21.08,40630.80000000001
Gansu-Wind-2022,2025.03.21.12,40630.8
Gansu-Wind-2022,2025.03.21.16,40630.8
Gansu-Wind-2022,2025.03.21.20,40630.8
Gansu-Wind-2022,2025.04.11.00,40630.799999999996
Gansu-Wind-2022,2025.04.11.04,40630.8
Gansu-Wind-2022,2025.04.11.08,40630.8
Gansu-Wind-2022,2025.04.11.12,40630.799999999996
Gansu-Wind-2022,2025.04.11.16,40630.8
Gansu-Wind-2022,2025.04.11.20,40630.8
Gansu-Wind-2022,2025.05.22.00,40630.8
Gansu-Wind-2022,2025.05.22.04,40630.8
Gansu-Wind-2022,2025.05.22.08,40630.8
Gansu-Wind-2022,2025.05.22.12,40630.8
Gansu-Wind-2022,2025.05.22.16,40630.80000000001
Gansu-Wind-2022,2025.05.22.20,40630.8
Gansu-Wind-2022,2025.06.16.00,40630.8
Gansu-Wind-2022,2025.06.16.04,40630.799999999996
Gansu-Wind-2022,2025.06.16.08,40630.8
Gansu-Wind-2022,2025.06.16.12,40630.8
Gansu-Wind-2022,2025.06.16.16,40630.8
Gansu-Wind-2022,2025.06.16.20,40630.8
Gansu-Wind-2022,2025.07.22.00,40630.8
Gansu-Wind-2022,2025.07.22.04,40630.799999999996
Gansu-Wind-2022,2025.07.22.08,7919.354689071949
Gansu-Wind-2022,2025.07.22.12,0.0
Gansu-Wind-2022,2025.07.22.16,0.0
Gansu-Wind-2022,2025.07.22.20,40630.8
Gansu-Wind-2022,2025.08.19.00,40630.8
Gansu-Wind-2022,2025.08.19.04,40630.8
Gansu-Wind-2022,2025.08.19.08,40630.8
Gansu-Wind-2022,2025.08.19.12,14970.30305576129
Gansu-Wind-2022,2025.08.19.16,40630.8
Gansu-Wind-2022,2025.08.19.20,40630.799999999996
Gansu-Wind-2022,2025.09.20.00,40630.799999999996
Gansu-Wind-2022,2025.09.20.04,40630.8
Gansu-Wind-2022,2025.09.20.08,40630.8
Gansu-Wind-2022,2025.09.20.12,40630.8
Gansu-Wind-2022,2025.09.20.16,40630.80000000001
Gansu-Wind-2022,2025.09.20.20,40630.8
Gansu-Wind-2022,2025.10.26.00,40630.8
Gansu-Wind-2022,2025.10.26.04,40630.8
Gansu-Wind-2022,2025.10.26.08,40630.799999999996
Gansu-Wind-2022,2025.10.26.12,40630.8
Gansu-Wind-2022,2025.10.26.16,40630.799999999996
Gansu-Wind-2022,2025.10.26.20,40630.8
Gansu-Wind-2022,2025.11.19.00,40630.8
Gansu-Wind-2022,2025.11.19.04,40630.8
Gansu-Wind-2022,2025.11.19.08,40630.799999999996
Gansu-Wind-2022,2025.11.19.12,40630.8
Gansu-Wind-2022,2025.11.19.16,40630.8
Gansu-Wind-2022,2025.11.19.20,40630.8
Gansu-Wind-2022,2025.12.16.00,40630.8
Gansu-Wind-2022,2025.12.16.04,40630.799999999996
Gansu-Wind-2022,2025.12.16.08,40630.799999999996
Gansu-Wind-2022,2025.12.16.12,40630.8
Gansu-Wind-2022,2025.12.16.16,40630.8
Gansu-Wind-2022,2025.12.16.20,40630.8
Guangdong-Central_PV-2022,2025.01.22.00,0.0
Guangdong-Central_PV-2022,2025.01.22.04,0.0
Guangdong-Central_PV-2022,2025.01.22.08,14758.800000000003
Guangdong-Central_PV-2022,2025.01.22.12,14758.800000000003
Guangdong-Central_PV-2022,2025.01.22.16,14758.800000000003
Guangdong-Central_PV-2022,2025.01.22.20,0.0
Guangdong-Central_PV-2022,2025.02.08.00,0.0
Guangdong-Central_PV-2022,2025.02.08.04,0.0
Guangdong-Central_PV-2022,2025.02.08.08,14758.800000000003
Guangdong-Central_PV-2022,2025.02.08.12,14758.800000000001
Guangdong-Central_PV-2022,2025.02.08.16,14758.800000000001
Guangdong-Central_PV-2022,2025.02.08.20,0.0
Guangdong-Central_PV-2022,2025.03.21.00,0.0
Guangdong-Central_PV-2022,2025.03.21.04,0.0
Guangdong-Central_PV-2022,2025.03.21.08,14758.800000000003
Guangdong-Central_PV-2022,2025.03.21.12,14758.800000000003
Guangdong-Central_PV-2022,2025.03.21.16,14758.800000000001
Guangdong-Central_PV-2022,2025.03.21.20,0.0
Guangdong-Central_PV-2022,2025.04.11.00,0.0
Guangdong-Central_PV-2022,2025.04.11.04,0.0
Guangdong-Central_PV-2022,2025.04.11.08,14758.800000000003
Guangdong-Central_PV-2022,2025.04.11.12,14758.800000000003
Guangdong-Central_PV-2022,2025.04.11.16,14758.800000000003
Guangdong-Central_PV-2022,2025.04.11.20,0.0
Guangdong-Central_PV-2022,2025.05.22.00,0.0
Guangdong-Central_PV-2022,2025.05.22.04,0.0
Guangdong-Central_PV-2022,2025.05.22.08,14758.800000000003
Guangdong-Central_PV-2022,2025.05.22.12,14758.800000000001
Guangdong-Central_PV-2022,2025.05.22.16,14758.800000000005
Guangdong-Central_PV-2022,2025.05.22.20,0.0
Guangdong-Central_PV-2022,2025.06.16.00,0.0
Guangdong-Central_PV-2022,2025.06.16.04,0.0
Guangdong-Central_PV-2022,2025.06.16.08,14758.800000000001
Guangdong-Central_PV-2022,2025.06.16.12,14758.800000000003
Guangdong-Central_PV-2022,2025.06.16.16,14758.800000000005
Guangdong-Central_PV-2022,2025.06.16.20,0.0
Guangdong-Central_PV-2022,2025.07.22.00,0.0
Guangdong-Central_PV-2022,2025.07.22.04,0.0
Guangdong-Central_PV-2022,2025.07.22.08,14758.800000000001
Guangdong-Central_PV-2022,2025.07.22.12,14758.800000000003
Guangdong-Central_PV-2022,2025.07.22.16,14758.800000000001
Guangdong-Central_PV-2022,2025.07.22.20,0.0
Guangdong-Central_PV-2022,2025.08.19.00,0.0
Guangdong-Central_PV-2022,2025.08.19.04,0.0
Guangdong-Central_PV-2022,2025.08.19.08,14758.800000000001
Guangdong-Central_PV-2022,2025.08.19.12,14758.800000000001
Guangdong-Central_PV-2022,2025.08.19.16,14758.800000000005
Guangdong-Central_PV-2022,2025.08.19.20,0.0
Guangdong-Central_PV-2022,2025.09.20.00,0.0
Guangdong-Central_PV-2022,2025.09.20.04,0.0
Guangdong-Central_PV-2022,2025.09.20.08,14758.800000000003
Guangdong-Central_PV-2022,2025.09.20.12,14758.800000000003
Guangdong-Central_PV-2022,2025.09.20.16,14758.800000000003
Guangdong-Central_PV-2022,2025.09.20.20,0.0
Guangdong-Central_PV-2022,2025.10.26.00,0.0
Guangdong-Central_PV-2022,2025.10.26.04,0.0
Guangdong-Central_PV-2022,2025.10.26.08,14758.800000000003
Guangdong-Central_PV-2022,2025.10.26.12,14758.800000000001
Guangdong-Central_PV-2022,2025.10.26.16,14758.800000000003
Guangdong-Central_PV-2022,2025.10.26.20,0.0
Guangdong-Central_PV-2022,2025.11.19.00,0.0
Guangdong-Central_PV-2022,2025.11.19.04,0.0
Guangdong-Central_PV-2022,2025.11.19.08,14758.800000000003
Guangdong-Central_PV-2022,2025.11.19.12,14758.800000000003
Guangdong-Central_PV-2022,2025.11.19.16,14758.800000000003
Guangdong-Central_PV-2022,2025.11.19.20,0.0
Guangdong-Central_PV-2022,2025.12.16.00,0.0
Guangdong-Central_PV-2022,2025.12.16.04,0.0
Guangdong-Central_PV-2022,2025.12.16.08,14758.800000000005
Guangdong-Central_PV-2022,2025.12.16.12,14758.800000000005
Guangdong-Central_PV-2022,2025.12.16.16,14758.800000000003
Guangdong-Central_PV-2022,2025.12.16.20,0.0
Guangdong-Coal-2022,2025.01.22.00,65502.5
Guangdong-Coal-2022,2025.01.22.04,44525.31407250863
Guangdong-Coal-2022,2025.01.22.08,19216.293651158787
Guangdong-Coal-2022,2025.01.22.12,30994.022017998042
Guangdong-Coal-2022,2025.01.22.16,59170.40567072354
Guangdong-Coal-2022,2025.01.22.20,65502.5
Guangdong-Coal-2022,2025.02.08.00,29736.90974430101
Guangdong-Coal-2022,2025.02.08.04,20144.35821388133
Guangdong-Coal-2022,2025.02.08.08,13646.178144887352
Guangdong-Coal-2022,2025.02.08.12,16194.758983553618
Guangdong-Coal-2022,2025.02.08.16,30917.26715042055
Guangdong-Coal-2022,2025.02.08.20,27258.159191449988
Guangdong-Coal-2022,2025.03.21.00,48510.45952490711
Guangdong-Coal-2022,2025.03.21.04,37330.67782788034
Guangdong-Coal-2022,2025.03.21.08,40231.80542141094
Guangdong-Coal-2022,2025.03.21.12,51845.93186224983
Guangdong-Coal-2022,2025.03.21.16,58465.96711578489
Guangdong-Coal-2022,2025.03.21.20,40432.699189892766
Guangdong-Coal-2022,2025.04.11.00,37716.17420448232
Guangdong-Coal-2022,2025.04.11.04,29523.571321873656
Guangdong-Coal-2022,2025.04.11.08,32364.59548195089
Guangdong-Coal-2022,2025.04.11.12,27318.204521602507
Guangdong-Coal-2022,2025.04.11.16,44780.95537661658
Guangdong-Coal-2022,2025.04.11.20,44012.44070457782
Guangdong-Coal-2022,2025.05.22.00,44108.680592905104
Guangdong-Coal-2022,2025.05.22.04,29880.07395003249
Guangdong-Coal-2022,2025.05.22.08,20241.340417763946
Guangdong-Coal-2022,2025.05.22.12,21896.18360869458
Guangdong-Coal-2022,2025.05.22.16,41801.80507114418
Guangdong-Coal-2022,2025.05.22.20,65112.81420857419
Guangdong-Coal-2022,2025.06.16.00,44310.44681288559
Guangdong-Coal-2022,2025.06.16.04,34324.98350262887
Guangdong-Coal-2022,2025.06.16.08,35078.881613223726
Guangdong-Coal-2022,2025.06.16.12,49306.003480181345
Guangdong-Coal-2022,2025.06.16.16,60734.127508058344
Guangdong-Coal-2022,2025.06.16.20,55696.34487317251
Guangdong-Coal-2022,2025.07.22.00,65502.5
Guangdong-Coal-2022,2025.07.22.04,51081.10669874014
Guangdong-Coal-2022,2025.07.22.08,35360.3260483875
Guangdong-Coal-2022,2025.07.22.12,49257.872123056295
Guangdong-Coal-2022,2025.07.22.16,65502.5
Guangdong-Coal-2022,2025.07.22.20,62473.118485177845
Guangdong-Coal-2022,2025.08.19.00,48697.77198609678
Guangdong-Coal-2022,2025.08.19.04,49402.29298658506
Guangdong-Coal-2022,2025.08.19.08,41661.71726656149
Guangdong-Coal-2022,2025.08.19.12,61070.3387708759
Guangdong-Coal-2022,2025.08.19.16,65502.5
Guangdong-Coal-2022,2025.08.19.20,62350.437771675126
Guangdong-Coal-2022,2025.09.20.00,65502.5
Guangdong-Coal-2022,2025.09.20.04,62764.870684791866
Guangdong-Coal-2022,2025.09.20.08,41659.417238051916
Guangdong-Coal-2022,2025.09.20.12,29350.322929096026
Guangdong-Coal-2022,2025.09.20.16,56032.434682819694
Guangdong-Coal-2022,2025.09.20.20,65502.5
Guangdong-Coal-2022,2025.10.26.00,45402.53718403482
Guangdong-Coal-2022,2025.10.26.04,52605.34875606985
Guangdong-Coal-2022,2025.10.26.08,35635.88141540215
Guangdong-Coal-2022,2025.10.26.12,33516.26556659009
Guangdong-Coal-2022,2025.10.26.16,63985.59789985381
Guangdong-Coal-2022,2025.10.26.20,65502.5
Guangdong-Coal-2022,2025.11.19.00,33072.30402886326
Guangdong-Coal-2022,2025.11.19.04,31046.501756078313
Guangdong-Coal-2022,2025.11.19.08,22501.07043404264
Guangdong-Coal-2022,2025.11.19.12,30637.976929388165
Guangdong-Coal-2022,2025.11.19.16,65502.5
Guangdong-Coal-2022,2025.11.19.20,42975.97703653578
Guangdong-Coal-2022,2025.12.16.00,65502.5
Guangdong-Coal-2022,2025.12.16.04,46250.78394202762
Guangdong-Coal-2022,2025.12.16.08,28294.62910548942
Guangdong-Coal-2022,2025.12.16.12,26141.696410465716
Guangdong-Coal-2022,2025.12.16.16,65502.5
Guangdong-Coal-2022,2025.12.16.20,65502.5
Guangdong-Gas-2022,2025.01.22.00,0.0
Guangdong-Gas-2022,2025.01.22.04,0.0
Guangdong-Gas-2022,2025.01.22.08,0.0
Guangdong-Gas-2022,2025.01.22.12,0.0
Guangdong-Gas-2022,2025.01.22.16,0.0
Guangdong-Gas-2022,2025.01.22.20,0.0
Guangdong-Gas-2022,2025.02.08.00,0.0
Guangdong-Gas-2022,2025.02.08.04,0.0
Guangdong-Gas-2022,2025.02.08.08,0.0
Guangdong-Gas-2022,2025.02.08.12,5810.219618509473
Guangdong-Gas-2022,2025.02.08.16,0.0
Guangdong-Gas-2022,2025.02.08.20,0.0
Guangdong-Gas-2022,2025.03.21.00,0.0
Guangdong-Gas-2022,2025.03.21.04,0.0
Guangdong-Gas-2022,2025.03.21.08,0.0
Guangdong-Gas-2022,2025.03.21.12,0.0
Guangdong-Gas-2022,2025.03.21.16,0.0
Guangdong-Gas-2022,2025.03.21.20,0.0
Guangdong-Gas-2022,2025.04.11.00,0.0
Guangdong-Gas-2022,2025.04.11.04,0.0
Guangdong-Gas-2022,2025.04.11.08,0.0
Guangdong-Gas-2022,2025.04.11.12,0.0
Guangdong-Gas-2022,2025.04.11.16,0.0
Guangdong-Gas-2022,2025.04.11.20,0.0
Guangdong-Gas-2022,2025.05.22.00,0.0
Guangdong-Gas-2022,2025.05.22.04,0.0
Guangdong-Gas-2022,2025.05.22.08,7604.212537929983
Guangdong-Gas-2022,2025.05.22.12,18648.21567073133
Guangdong-Gas-2022,2025.05.22.16,0.0
Guangdong-Gas-2022,2025.05.22.20,0.0
Guangdong-Gas-2022,2025.06.16.00,0.0
Guangdong-Gas-2022,2025.06.16.04,0.0
Guangdong-Gas-2022,2025.06.16.08,0.0
Guangdong-Gas-2022,2025.06.16.12,0.0
Guangdong-Gas-2022,2025.06.16.16,0.0
Guangdong-Gas-2022,2025.06.16.20,0.0
Guangdong-Gas-2022,2025.07.22.00,0.0
Guangdong-Gas-2022,2025.07.22.04,0.0
Guangdong-Gas-2022,2025.07.22.08,0.0
Guangdong-Gas-2022,2025.07.22.12,0.0
Guangdong-Gas-2022,2025.07.22.16,0.0
Guangdong-Gas-2022,2025.07.22.20,0.0
Guangdong-Gas-2022,2025.08.19.00,0.0
Guangdong-Gas-2022,2025.08.19.04,0.0
Guangdong-Gas-2022,2025.08.19.08,0.0
Guangdong-Gas-2022,2025.08.19.12,0.0
Guangdong-Gas-2022,2025.08.19.16,0.0
Guangdong-Gas-2022,2025.08.19.20,0.0
Guangdong-Gas-2022,2025.09.20.00,0.0
Guangdong-Gas-2022,2025.09.20.04,0.0
Guangdong-Gas-2022,2025.09.20.08,0.0
Guangdong-Gas-2022,2025.09.20.12,8912.507873112563
Guangdong-Gas-2022,2025.09.20.16,0.0
Guangdong-Gas-2022,2025.09.20.20,0.0
Guangdong-Gas-2022,2025.10.26.00,0.0
Guangdong-Gas-2022,2025.10.26.04,0.0
Guangdong-Gas-2022,2025.10.26.08,0.0
Guangdong-Gas-2022,2025.10.26.12,0.0
Guangdong-Gas-2022,2025.10.26.16,0.0
Guangdong-Gas-2022,2025.10.26.20,0.0
Guangdong-Gas-2022,2025.11.19.00,0.0
Guangdong-Gas-2022,2025.11.19.04,0.0
Guangdong-Gas-2022,2025.11.19.08,0.0
Guangdong-Gas-2022,2025.11.19.12,0.0
Guangdong-Gas-2022,2025.11.19.16,0.0
Guangdong-Gas-2022,2025.11.19.20,0.0
Guangdong-Gas-2022,2025.12.16.00,0.0
Guangdong-Gas-2022,2025.12.16.04,0.0
Guangdong-Gas-2022,2025.12.16.08,0.0
Guangdong-Gas-2022,2025.12.16.12,0.0
Guangdong-Gas-2022,2025.12.16.16,0.0
Guangdong-Gas-2022,2025.12.16.20,0.0
Guangdong-Hydro_Nonpumped-2022,2025.01.22.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.01.22.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.01.22.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.01.22.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.01.22.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.01.22.20,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.02.08.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.02.08.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.02.08.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.02.08.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.02.08.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.02.08.20,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.03.21.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.03.21.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.03.21.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.03.21.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.03.21.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.03.21.20,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.04.11.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.04.11.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.04.11.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.04.11.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.04.11.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.04.11.20,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.05.22.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.05.22.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.05.22.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.05.22.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.05.22.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.05.22.20,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.06.16.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.06.16.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.06.16.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.06.16.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.06.16.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.06.16.20,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.07.22.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.07.22.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.07.22.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.07.22.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.07.22.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.07.22.20,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.08.19.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.08.19.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.08.19.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.08.19.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.08.19.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.08.19.20,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.09.20.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.09.20.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.09.20.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.09.20.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.09.20.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.09.20.20,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.10.26.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.10.26.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.10.26.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.10.26.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.10.26.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.10.26.20,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.11.19.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.11.19.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.11.19.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.11.19.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.11.19.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.11.19.20,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.12.16.00,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.12.16.04,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.12.16.08,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.12.16.12,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.12.16.16,18107.0
Guangdong-Hydro_Nonpumped-2022,2025.12.16.20,18107.0
Guangdong-Nuclear-2022,2025.01.22.00,13933.661999999998
Guangdong-Nuclear-2022,2025.01.22.04,13933.661999999998
Guangdong-Nuclear-2022,2025.01.22.08,13933.661999999998
Guangdong-Nuclear-2022,2025.01.22.12,13933.661999999998
Guangdong-Nuclear-2022,2025.01.22.16,13933.661999999998
Guangdong-Nuclear-2022,2025.01.22.20,13933.661999999998
Guangdong-Nuclear-2022,2025.02.08.00,13933.661999999998
Guangdong-Nuclear-2022,2025.02.08.04,13933.661999999998
Guangdong-Nuclear-2022,2025.02.08.08,13933.661999999998
Guangdong-Nuclear-2022,2025.02.08.12,13933.661999999998
Guangdong-Nuclear-2022,2025.02.08.16,13933.661999999998
Guangdong-Nuclear-2022,2025.02.08.20,13933.661999999998
Guangdong-Nuclear-2022,2025.03.21.00,13933.661999999998
Guangdong-Nuclear-2022,2025.03.21.04,13933.661999999998
Guangdong-Nuclear-2022,2025.03.21.08,13933.661999999998
