GEN_TPS_1,GEN_TPS_2,StartupGenCapacity
Jiangsu-PV-2022,2025.11.19.08,30478.00000000001
Jiangsu-PV-2022,2025.11.19.12,0.0
Jiangsu-PV-2022,2025.11.19.16,0.0
Jiangsu-PV-2022,2025.11.19.20,0.0
Jiangsu-PV-2022,2025.12.16.00,0.0
Jiangsu-PV-2022,2025.12.16.04,0.0
Jiangsu-PV-2022,2025.12.16.08,30478.000000000007
Jiangsu-PV-2022,2025.12.16.12,3.637978807091713e-12
Jiangsu-PV-2022,2025.12.16.16,0.0
Jiangsu-PV-2022,2025.12.16.20,0.0
Jiangsu-Wind-2022,2025.01.22.00,0.0
Jiangsu-Wind-2022,2025.01.22.04,0.0
Jiangsu-Wind-2022,2025.01.22.08,0.0
Jiangsu-Wind-2022,2025.01.22.12,0.0
Jiangsu-Wind-2022,2025.01.22.16,0.0
Jiangsu-Wind-2022,2025.01.22.20,7.275957614183426e-12
Jiangsu-Wind-2022,2025.02.08.00,0.0
Jiangsu-Wind-2022,2025.02.08.04,0.0
Jiangsu-Wind-2022,2025.02.08.08,0.0
Jiangsu-Wind-2022,2025.02.08.12,0.0
Jiangsu-Wind-2022,2025.02.08.16,0.0
Jiangsu-Wind-2022,2025.02.08.20,7.275957614183426e-12
Jiangsu-Wind-2022,2025.03.21.00,0.0
Jiangsu-Wind-2022,2025.03.21.04,0.0
Jiangsu-Wind-2022,2025.03.21.08,0.0
Jiangsu-Wind-2022,2025.03.21.12,0.0
Jiangsu-Wind-2022,2025.03.21.16,0.0
Jiangsu-Wind-2022,2025.03.21.20,0.0
Jiangsu-Wind-2022,2025.04.11.00,0.0
Jiangsu-Wind-2022,2025.04.11.04,0.0
Jiangsu-Wind-2022,2025.04.11.08,0.0
Jiangsu-Wind-2022,2025.04.11.12,0.0
Jiangsu-Wind-2022,2025.04.11.16,0.0
Jiangsu-Wind-2022,2025.04.11.20,0.0
Jiangsu-Wind-2022,2025.05.22.00,1.4551915228366852e-11
Jiangsu-Wind-2022,2025.05.22.04,0.0
Jiangsu-Wind-2022,2025.05.22.08,0.0
Jiangsu-Wind-2022,2025.05.22.12,7.275957614183426e-12
Jiangsu-Wind-2022,2025.05.22.16,0.0
Jiangsu-Wind-2022,2025.05.22.20,0.0
Jiangsu-Wind-2022,2025.06.16.00,0.0
Jiangsu-Wind-2022,2025.06.16.04,0.0
Jiangsu-Wind-2022,2025.06.16.08,0.0
Jiangsu-Wind-2022,2025.06.16.12,7.275957614183426e-12
Jiangsu-Wind-2022,2025.06.16.16,0.0
Jiangsu-Wind-2022,2025.06.16.20,0.0
Jiangsu-Wind-2022,2025.07.22.00,0.0
Jiangsu-Wind-2022,2025.07.22.04,0.0
Jiangsu-Wind-2022,2025.07.22.08,0.0
Jiangsu-Wind-2022,2025.07.22.12,0.0
Jiangsu-Wind-2022,2025.07.22.16,0.0
Jiangsu-Wind-2022,2025.07.22.20,0.0
Jiangsu-Wind-2022,2025.08.19.00,0.0
Jiangsu-Wind-2022,2025.08.19.04,0.0
Jiangsu-Wind-2022,2025.08.19.08,0.0
Jiangsu-Wind-2022,2025.08.19.12,7.275957614183426e-12
Jiangsu-Wind-2022,2025.08.19.16,0.0
Jiangsu-Wind-2022,2025.08.19.20,0.0
Jiangsu-Wind-2022,2025.09.20.00,0.0
Jiangsu-Wind-2022,2025.09.20.04,7.275957614183426e-12
Jiangsu-Wind-2022,2025.09.20.08,0.0
Jiangsu-Wind-2022,2025.09.20.12,0.0
Jiangsu-Wind-2022,2025.09.20.16,0.0
Jiangsu-Wind-2022,2025.09.20.20,0.0
Jiangsu-Wind-2022,2025.10.26.00,0.0
Jiangsu-Wind-2022,2025.10.26.04,0.0
Jiangsu-Wind-2022,2025.10.26.08,7.275957614183426e-12
Jiangsu-Wind-2022,2025.10.26.12,0.0
Jiangsu-Wind-2022,2025.10.26.16,0.0
Jiangsu-Wind-2022,2025.10.26.20,7.275957614183426e-12
Jiangsu-Wind-2022,2025.11.19.00,0.0
Jiangsu-Wind-2022,2025.11.19.04,0.0
Jiangsu-Wind-2022,2025.11.19.08,7.275957614183426e-12
Jiangsu-Wind-2022,2025.11.19.12,0.0
Jiangsu-Wind-2022,2025.11.19.16,0.0
Jiangsu-Wind-2022,2025.11.19.20,0.0
Jiangsu-Wind-2022,2025.12.16.00,0.0
Jiangsu-Wind-2022,2025.12.16.04,0.0
Jiangsu-Wind-2022,2025.12.16.08,0.0
Jiangsu-Wind-2022,2025.12.16.12,0.0
Jiangsu-Wind-2022,2025.12.16.16,0.0
Jiangsu-Wind-2022,2025.12.16.20,0.0
Jiangxi-Central_PV-2022,2025.01.22.00,0.0
Jiangxi-Central_PV-2022,2025.01.22.04,0.0
Jiangxi-Central_PV-2022,2025.01.22.08,13622.000000000004
Jiangxi-Central_PV-2022,2025.01.22.12,0.0
Jiangxi-Central_PV-2022,2025.01.22.16,0.0
Jiangxi-Central_PV-2022,2025.01.22.20,0.0
Jiangxi-Central_PV-2022,2025.02.08.00,0.0
Jiangxi-Central_PV-2022,2025.02.08.04,0.0
Jiangxi-Central_PV-2022,2025.02.08.08,13622.000000000005
Jiangxi-Central_PV-2022,2025.02.08.12,0.0
Jiangxi-Central_PV-2022,2025.02.08.16,0.0
Jiangxi-Central_PV-2022,2025.02.08.20,0.0
Jiangxi-Central_PV-2022,2025.03.21.00,0.0
Jiangxi-Central_PV-2022,2025.03.21.04,0.0
Jiangxi-Central_PV-2022,2025.03.21.08,13622.000000000004
Jiangxi-Central_PV-2022,2025.03.21.12,0.0
Jiangxi-Central_PV-2022,2025.03.21.16,0.0
Jiangxi-Central_PV-2022,2025.03.21.20,0.0
Jiangxi-Central_PV-2022,2025.04.11.00,0.0
Jiangxi-Central_PV-2022,2025.04.11.04,0.0
Jiangxi-Central_PV-2022,2025.04.11.08,13622.000000000005
Jiangxi-Central_PV-2022,2025.04.11.12,0.0
Jiangxi-Central_PV-2022,2025.04.11.16,0.0
Jiangxi-Central_PV-2022,2025.04.11.20,0.0
Jiangxi-Central_PV-2022,2025.05.22.00,0.0
Jiangxi-Central_PV-2022,2025.05.22.04,0.0
Jiangxi-Central_PV-2022,2025.05.22.08,13622.000000000002
Jiangxi-Central_PV-2022,2025.05.22.12,0.0
Jiangxi-Central_PV-2022,2025.05.22.16,0.0
Jiangxi-Central_PV-2022,2025.05.22.20,0.0
Jiangxi-Central_PV-2022,2025.06.16.00,0.0
Jiangxi-Central_PV-2022,2025.06.16.04,0.0
Jiangxi-Central_PV-2022,2025.06.16.08,13622.000000000004
Jiangxi-Central_PV-2022,2025.06.16.12,0.0
Jiangxi-Central_PV-2022,2025.06.16.16,1.8189894035458565e-12
Jiangxi-Central_PV-2022,2025.06.16.20,0.0
Jiangxi-Central_PV-2022,2025.07.22.00,0.0
Jiangxi-Central_PV-2022,2025.07.22.04,0.0
Jiangxi-Central_PV-2022,2025.07.22.08,13622.000000000004
Jiangxi-Central_PV-2022,2025.07.22.12,0.0
Jiangxi-Central_PV-2022,2025.07.22.16,1.8189894035458565e-12
Jiangxi-Central_PV-2022,2025.07.22.20,0.0
Jiangxi-Central_PV-2022,2025.08.19.00,0.0
Jiangxi-Central_PV-2022,2025.08.19.04,0.0
Jiangxi-Central_PV-2022,2025.08.19.08,13622.000000000004
Jiangxi-Central_PV-2022,2025.08.19.12,0.0
Jiangxi-Central_PV-2022,2025.08.19.16,0.0
Jiangxi-Central_PV-2022,2025.08.19.20,0.0
Jiangxi-Central_PV-2022,2025.09.20.00,0.0
Jiangxi-Central_PV-2022,2025.09.20.04,0.0
Jiangxi-Central_PV-2022,2025.09.20.08,13622.000000000004
Jiangxi-Central_PV-2022,2025.09.20.12,1.8189894035458565e-12
Jiangxi-Central_PV-2022,2025.09.20.16,0.0
Jiangxi-Central_PV-2022,2025.09.20.20,0.0
Jiangxi-Central_PV-2022,2025.10.26.00,0.0
Jiangxi-Central_PV-2022,2025.10.26.04,0.0
Jiangxi-Central_PV-2022,2025.10.26.08,13622.000000000004
Jiangxi-Central_PV-2022,2025.10.26.12,0.0
Jiangxi-Central_PV-2022,2025.10.26.16,0.0
Jiangxi-Central_PV-2022,2025.10.26.20,0.0
Jiangxi-Central_PV-2022,2025.11.19.00,0.0
Jiangxi-Central_PV-2022,2025.11.19.04,0.0
Jiangxi-Central_PV-2022,2025.11.19.08,13622.000000000004
Jiangxi-Central_PV-2022,2025.11.19.12,0.0
Jiangxi-Central_PV-2022,2025.11.19.16,0.0
Jiangxi-Central_PV-2022,2025.11.19.20,0.0
Jiangxi-Central_PV-2022,2025.12.16.00,0.0
Jiangxi-Central_PV-2022,2025.12.16.04,0.0
Jiangxi-Central_PV-2022,2025.12.16.08,13622.000000000004
Jiangxi-Central_PV-2022,2025.12.16.12,0.0
Jiangxi-Central_PV-2022,2025.12.16.16,0.0
Jiangxi-Central_PV-2022,2025.12.16.20,0.0
Jiangxi-Coal-2022,2025.01.22.00,0.0
Jiangxi-Coal-2022,2025.01.22.04,0.0
Jiangxi-Coal-2022,2025.01.22.08,7035.295324024723
Jiangxi-Coal-2022,2025.01.22.12,0.0
Jiangxi-Coal-2022,2025.01.22.16,0.0
Jiangxi-Coal-2022,2025.01.22.20,12644.48474584632
Jiangxi-Coal-2022,2025.02.08.00,0.0
Jiangxi-Coal-2022,2025.02.08.04,0.0
Jiangxi-Coal-2022,2025.02.08.08,0.0
Jiangxi-Coal-2022,2025.02.08.12,0.0
Jiangxi-Coal-2022,2025.02.08.16,3413.4286135653433
Jiangxi-Coal-2022,2025.02.08.20,6516.545534988387
Jiangxi-Coal-2022,2025.03.21.00,0.0
Jiangxi-Coal-2022,2025.03.21.04,0.0
Jiangxi-Coal-2022,2025.03.21.08,0.0
Jiangxi-Coal-2022,2025.03.21.12,0.0
Jiangxi-Coal-2022,2025.03.21.16,1594.4006471409173
Jiangxi-Coal-2022,2025.03.21.20,3043.8557809053877
Jiangxi-Coal-2022,2025.04.11.00,0.0
Jiangxi-Coal-2022,2025.04.11.04,0.0
Jiangxi-Coal-2022,2025.04.11.08,0.0
Jiangxi-Coal-2022,2025.04.11.12,0.0
Jiangxi-Coal-2022,2025.04.11.16,3182.3292900597526
Jiangxi-Coal-2022,2025.04.11.20,3709.0084965731394
Jiangxi-Coal-2022,2025.05.22.00,0.0
Jiangxi-Coal-2022,2025.05.22.04,0.0
Jiangxi-Coal-2022,2025.05.22.08,0.0
Jiangxi-Coal-2022,2025.05.22.12,2067.6147344933993
Jiangxi-Coal-2022,2025.05.22.16,0.0
Jiangxi-Coal-2022,2025.05.22.20,3483.9363028173543
Jiangxi-Coal-2022,2025.06.16.00,0.0
Jiangxi-Coal-2022,2025.06.16.04,0.0
Jiangxi-Coal-2022,2025.06.16.08,0.0
Jiangxi-Coal-2022,2025.06.16.12,0.0
Jiangxi-Coal-2022,2025.06.16.16,1825.036697192685
Jiangxi-Coal-2022,2025.06.16.20,3484.1609673678545
Jiangxi-Coal-2022,2025.07.22.00,0.0
Jiangxi-Coal-2022,2025.07.22.04,0.0
Jiangxi-Coal-2022,2025.07.22.08,0.0
Jiangxi-Coal-2022,2025.07.22.12,0.0
Jiangxi-Coal-2022,2025.07.22.16,5885.3953531784555
Jiangxi-Coal-2022,2025.07.22.20,11235.754765158872
Jiangxi-Coal-2022,2025.08.19.00,0.0
Jiangxi-Coal-2022,2025.08.19.04,5981.868522445933
Jiangxi-Coal-2022,2025.08.19.08,0.0
Jiangxi-Coal-2022,2025.08.19.12,0.0
Jiangxi-Coal-2022,2025.08.19.16,16260.328363858824
Jiangxi-Coal-2022,2025.08.19.20,0.0
Jiangxi-Coal-2022,2025.09.20.00,0.0
Jiangxi-Coal-2022,2025.09.20.04,0.0
Jiangxi-Coal-2022,2025.09.20.08,0.0
Jiangxi-Coal-2022,2025.09.20.12,0.0
Jiangxi-Coal-2022,2025.09.20.16,7367.2091198659145
Jiangxi-Coal-2022,2025.09.20.20,8744.360848281582
Jiangxi-Coal-2022,2025.10.26.00,0.0
Jiangxi-Coal-2022,2025.10.26.04,6019.416250494043
Jiangxi-Coal-2022,2025.10.26.08,0.0
Jiangxi-Coal-2022,2025.10.26.12,0.0
Jiangxi-Coal-2022,2025.10.26.16,6608.353953636496
Jiangxi-Coal-2022,2025.10.26.20,10337.956697363357
Jiangxi-Coal-2022,2025.11.19.00,0.0
Jiangxi-Coal-2022,2025.11.19.04,0.0
Jiangxi-Coal-2022,2025.11.19.08,3819.4650358737726
Jiangxi-Coal-2022,2025.11.19.12,3450.2572223116003
Jiangxi-Coal-2022,2025.11.19.16,0.0
Jiangxi-Coal-2022,2025.11.19.20,4773.37414573746
Jiangxi-Coal-2022,2025.12.16.00,0.0
Jiangxi-Coal-2022,2025.12.16.04,0.0
Jiangxi-Coal-2022,2025.12.16.08,0.0
Jiangxi-Coal-2022,2025.12.16.12,0.0
Jiangxi-Coal-2022,2025.12.16.16,8291.167376942594
Jiangxi-Coal-2022,2025.12.16.20,6804.04850842055
Jiangxi-Gas-2022,2025.01.22.00,0.0
Jiangxi-Gas-2022,2025.01.22.04,0.0
Jiangxi-Gas-2022,2025.01.22.08,0.0
Jiangxi-Gas-2022,2025.01.22.12,0.0
Jiangxi-Gas-2022,2025.01.22.16,0.0
Jiangxi-Gas-2022,2025.01.22.20,0.0
Jiangxi-Gas-2022,2025.02.08.00,0.0
Jiangxi-Gas-2022,2025.02.08.04,0.0
Jiangxi-Gas-2022,2025.02.08.08,0.0
Jiangxi-Gas-2022,2025.02.08.12,0.0
Jiangxi-Gas-2022,2025.02.08.16,0.0
Jiangxi-Gas-2022,2025.02.08.20,0.0
Jiangxi-Gas-2022,2025.03.21.00,0.0
Jiangxi-Gas-2022,2025.03.21.04,0.0
Jiangxi-Gas-2022,2025.03.21.08,0.0
Jiangxi-Gas-2022,2025.03.21.12,0.0
Jiangxi-Gas-2022,2025.03.21.16,0.0
Jiangxi-Gas-2022,2025.03.21.20,0.0
Jiangxi-Gas-2022,2025.04.11.00,0.0
Jiangxi-Gas-2022,2025.04.11.04,0.0
Jiangxi-Gas-2022,2025.04.11.08,0.0
Jiangxi-Gas-2022,2025.04.11.12,0.0
Jiangxi-Gas-2022,2025.04.11.16,0.0
Jiangxi-Gas-2022,2025.04.11.20,0.0
Jiangxi-Gas-2022,2025.05.22.00,0.0
Jiangxi-Gas-2022,2025.05.22.04,0.0
Jiangxi-Gas-2022,2025.05.22.08,0.0
Jiangxi-Gas-2022,2025.05.22.12,0.0
Jiangxi-Gas-2022,2025.05.22.16,0.0
Jiangxi-Gas-2022,2025.05.22.20,0.0
Jiangxi-Gas-2022,2025.06.16.00,0.0
Jiangxi-Gas-2022,2025.06.16.04,0.0
Jiangxi-Gas-2022,2025.06.16.08,0.0
Jiangxi-Gas-2022,2025.06.16.12,0.0
Jiangxi-Gas-2022,2025.06.16.16,0.0
Jiangxi-Gas-2022,2025.06.16.20,0.0
Jiangxi-Gas-2022,2025.07.22.00,0.0
Jiangxi-Gas-2022,2025.07.22.04,0.0
Jiangxi-Gas-2022,2025.07.22.08,0.0
Jiangxi-Gas-2022,2025.07.22.12,0.0
Jiangxi-Gas-2022,2025.07.22.16,0.0
Jiangxi-Gas-2022,2025.07.22.20,0.0
Jiangxi-Gas-2022,2025.08.19.00,0.0
Jiangxi-Gas-2022,2025.08.19.04,0.0
Jiangxi-Gas-2022,2025.08.19.08,0.0
Jiangxi-Gas-2022,2025.08.19.12,0.0
Jiangxi-Gas-2022,2025.08.19.16,0.0
Jiangxi-Gas-2022,2025.08.19.20,0.0
Jiangxi-Gas-2022,2025.09.20.00,0.0
Jiangxi-Gas-2022,2025.09.20.04,0.0
Jiangxi-Gas-2022,2025.09.20.08,0.0
Jiangxi-Gas-2022,2025.09.20.12,0.0
Jiangxi-Gas-2022,2025.09.20.16,0.0
Jiangxi-Gas-2022,2025.09.20.20,0.0
Jiangxi-Gas-2022,2025.10.26.00,0.0
Jiangxi-Gas-2022,2025.10.26.04,0.0
Jiangxi-Gas-2022,2025.10.26.08,0.0
Jiangxi-Gas-2022,2025.10.26.12,0.0
Jiangxi-Gas-2022,2025.10.26.16,0.0
Jiangxi-Gas-2022,2025.10.26.20,0.0
Jiangxi-Gas-2022,2025.11.19.00,0.0
Jiangxi-Gas-2022,2025.11.19.04,0.0
Jiangxi-Gas-2022,2025.11.19.08,0.0
Jiangxi-Gas-2022,2025.11.19.12,0.0
Jiangxi-Gas-2022,2025.11.19.16,0.0
Jiangxi-Gas-2022,2025.11.19.20,0.0
Jiangxi-Gas-2022,2025.12.16.00,0.0
Jiangxi-Gas-2022,2025.12.16.04,0.0
Jiangxi-Gas-2022,2025.12.16.08,0.0
Jiangxi-Gas-2022,2025.12.16.12,0.0
Jiangxi-Gas-2022,2025.12.16.16,0.0
Jiangxi-Gas-2022,2025.12.16.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.01.22.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.01.22.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.01.22.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.01.22.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.01.22.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.01.22.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.02.08.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.02.08.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.02.08.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.02.08.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.02.08.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.02.08.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.03.21.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.03.21.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.03.21.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.03.21.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.03.21.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.03.21.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.04.11.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.04.11.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.04.11.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.04.11.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.04.11.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.04.11.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.05.22.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.05.22.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.05.22.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.05.22.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.05.22.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.05.22.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.06.16.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.06.16.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.06.16.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.06.16.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.06.16.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.06.16.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.07.22.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.07.22.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.07.22.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.07.22.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.07.22.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.07.22.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.08.19.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.08.19.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.08.19.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.08.19.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.08.19.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.08.19.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.09.20.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.09.20.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.09.20.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.09.20.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.09.20.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.09.20.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.10.26.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.10.26.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.10.26.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.10.26.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.10.26.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.10.26.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.11.19.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.11.19.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.11.19.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.11.19.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.11.19.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.11.19.20,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.12.16.00,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.12.16.04,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.12.16.08,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.12.16.12,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.12.16.16,0.0
Jiangxi-Hydro_Nonpumped-2022,2025.12.16.20,0.0
Jiangxi-PV-2022,2025.01.22.00,0.0
Jiangxi-PV-2022,2025.01.22.04,0.0
Jiangxi-PV-2022,2025.01.22.08,9937.200000000003
Jiangxi-PV-2022,2025.01.22.12,0.0
Jiangxi-PV-2022,2025.01.22.16,0.0
Jiangxi-PV-2022,2025.01.22.20,0.0
Jiangxi-PV-2022,2025.02.08.00,0.0
Jiangxi-PV-2022,2025.02.08.04,0.0
Jiangxi-PV-2022,2025.02.08.08,9937.200000000003
Jiangxi-PV-2022,2025.02.08.12,0.0
Jiangxi-PV-2022,2025.02.08.16,0.0
Jiangxi-PV-2022,2025.02.08.20,0.0
Jiangxi-PV-2022,2025.03.21.00,0.0
Jiangxi-PV-2022,2025.03.21.04,0.0
Jiangxi-PV-2022,2025.03.21.08,9937.200000000003
Jiangxi-PV-2022,2025.03.21.12,0.0
Jiangxi-PV-2022,2025.03.21.16,0.0
Jiangxi-PV-2022,2025.03.21.20,0.0
Jiangxi-PV-2022,2025.04.11.00,0.0
Jiangxi-PV-2022,2025.04.11.04,0.0
Jiangxi-PV-2022,2025.04.11.08,9937.200000000003
Jiangxi-PV-2022,2025.04.11.12,0.0
Jiangxi-PV-2022,2025.04.11.16,1.8189894035458565e-12
Jiangxi-PV-2022,2025.04.11.20,0.0
Jiangxi-PV-2022,2025.05.22.00,0.0
Jiangxi-PV-2022,2025.05.22.04,0.0
Jiangxi-PV-2022,2025.05.22.08,9937.2
Jiangxi-PV-2022,2025.05.22.12,1.8189894035458565e-12
Jiangxi-PV-2022,2025.05.22.16,0.0
Jiangxi-PV-2022,2025.05.22.20,0.0
Jiangxi-PV-2022,2025.06.16.00,0.0
Jiangxi-PV-2022,2025.06.16.04,0.0
Jiangxi-PV-2022,2025.06.16.08,9937.200000000003
Jiangxi-PV-2022,2025.06.16.12,0.0
Jiangxi-PV-2022,2025.06.16.16,0.0
Jiangxi-PV-2022,2025.06.16.20,0.0
Jiangxi-PV-2022,2025.07.22.00,0.0
Jiangxi-PV-2022,2025.07.22.04,0.0
Jiangxi-PV-2022,2025.07.22.08,9937.200000000003
Jiangxi-PV-2022,2025.07.22.12,0.0
Jiangxi-PV-2022,2025.07.22.16,0.0
Jiangxi-PV-2022,2025.07.22.20,0.0
Jiangxi-PV-2022,2025.08.19.00,0.0
Jiangxi-PV-2022,2025.08.19.04,0.0
Jiangxi-PV-2022,2025.08.19.08,9937.2
Jiangxi-PV-2022,2025.08.19.12,1.8189894035458565e-12
Jiangxi-PV-2022,2025.08.19.16,0.0
Jiangxi-PV-2022,2025.08.19.20,0.0
Jiangxi-PV-2022,2025.09.20.00,0.0
Jiangxi-PV-2022,2025.09.20.04,0.0
Jiangxi-PV-2022,2025.09.20.08,9937.200000000003
Jiangxi-PV-2022,2025.09.20.12,0.0
Jiangxi-PV-2022,2025.09.20.16,0.0
Jiangxi-PV-2022,2025.09.20.20,0.0
Jiangxi-PV-2022,2025.10.26.00,0.0
Jiangxi-PV-2022,2025.10.26.04,0.0
Jiangxi-PV-2022,2025.10.26.08,9937.200000000003
Jiangxi-PV-2022,2025.10.26.12,1.8189894035458565e-12
Jiangxi-PV-2022,2025.10.26.16,0.0
Jiangxi-PV-2022,2025.10.26.20,0.0
Jiangxi-PV-2022,2025.11.19.00,0.0
Jiangxi-PV-2022,2025.11.19.04,0.0
Jiangxi-PV-2022,2025.11.19.08,9937.2
Jiangxi-PV-2022,2025.11.19.12,1.8189894035458565e-12
Jiangxi-PV-2022,2025.11.19.16,0.0
Jiangxi-PV-2022,2025.11.19.20,0.0
Jiangxi-PV-2022,2025.12.16.00,0.0
Jiangxi-PV-2022,2025.12.16.04,0.0
Jiangxi-PV-2022,2025.12.16.08,9937.200000000003
Jiangxi-PV-2022,2025.12.16.12,0.0
Jiangxi-PV-2022,2025.12.16.16,0.0
Jiangxi-PV-2022,2025.12.16.20,0.0
Jiangxi-Wind-2022,2025.01.22.00,0.0
Jiangxi-Wind-2022,2025.01.22.04,1.8189894035458565e-12
Jiangxi-Wind-2022,2025.01.22.08,0.0
Jiangxi-Wind-2022,2025.01.22.12,0.0
Jiangxi-Wind-2022,2025.01.22.16,0.0
Jiangxi-Wind-2022,2025.01.22.20,0.0
Jiangxi-Wind-2022,2025.02.08.00,0.0
Jiangxi-Wind-2022,2025.02.08.04,1.8189894035458565e-12
Jiangxi-Wind-2022,2025.02.08.08,0.0
Jiangxi-Wind-2022,2025.02.08.12,0.0
Jiangxi-Wind-2022,2025.02.08.16,1.8189894035458565e-12
Jiangxi-Wind-2022,2025.02.08.20,0.0
Jiangxi-Wind-2022,2025.03.21.00,1.8189894035458565e-12
Jiangxi-Wind-2022,2025.03.21.04,0.0
Jiangxi-Wind-2022,2025.03.21.08,0.0
Jiangxi-Wind-2022,2025.03.21.12,0.0
Jiangxi-Wind-2022,2025.03.21.16,0.0
Jiangxi-Wind-2022,2025.03.21.20,0.0
Jiangxi-Wind-2022,2025.04.11.00,0.0
Jiangxi-Wind-2022,2025.04.11.04,0.0
Jiangxi-Wind-2022,2025.04.11.08,0.0
Jiangxi-Wind-2022,2025.04.11.12,0.0
Jiangxi-Wind-2022,2025.04.11.16,3.637978807091713e-12
Jiangxi-Wind-2022,2025.04.11.20,0.0
Jiangxi-Wind-2022,2025.05.22.00,0.0
Jiangxi-Wind-2022,2025.05.22.04,0.0
Jiangxi-Wind-2022,2025.05.22.08,0.0
Jiangxi-Wind-2022,2025.05.22.12,0.0
Jiangxi-Wind-2022,2025.05.22.16,0.0
Jiangxi-Wind-2022,2025.05.22.20,0.0
Jiangxi-Wind-2022,2025.06.16.00,0.0
Jiangxi-Wind-2022,2025.06.16.04,0.0
Jiangxi-Wind-2022,2025.06.16.08,0.0
Jiangxi-Wind-2022,2025.06.16.12,0.0
Jiangxi-Wind-2022,2025.06.16.16,0.0
Jiangxi-Wind-2022,2025.06.16.20,1.8189894035458565e-12
