GEN_TPS_1,GEN_TPS_2,ShutdownGenCapacity
Chongqing-PV-2022,2025.07.22.20,294.0
Chongqing-PV-2022,2025.08.19.00,0.0
Chongqing-PV-2022,2025.08.19.04,0.0
Chongqing-PV-2022,2025.08.19.08,0.0
Chongqing-PV-2022,2025.08.19.12,0.0
Chongqing-PV-2022,2025.08.19.16,0.0
Chongqing-PV-2022,2025.08.19.20,294.00000000000006
Chongqing-PV-2022,2025.09.20.00,0.0
Chongqing-PV-2022,2025.09.20.04,0.0
Chongqing-PV-2022,2025.09.20.08,0.0
Chongqing-PV-2022,2025.09.20.12,0.0
Chongqing-PV-2022,2025.09.20.16,0.0
Chongqing-PV-2022,2025.09.20.20,294.00000000000006
Chongqing-PV-2022,2025.10.26.00,0.0
Chongqing-PV-2022,2025.10.26.04,0.0
Chongqing-PV-2022,2025.10.26.08,0.0
Chongqing-PV-2022,2025.10.26.12,0.0
Chongqing-PV-2022,2025.10.26.16,5.684341886080802e-14
Chongqing-PV-2022,2025.10.26.20,294.0
Chongqing-PV-2022,2025.11.19.00,0.0
Chongqing-PV-2022,2025.11.19.04,0.0
Chongqing-PV-2022,2025.11.19.08,0.0
Chongqing-PV-2022,2025.11.19.12,0.0
Chongqing-PV-2022,2025.11.19.16,0.0
Chongqing-PV-2022,2025.11.19.20,294.00000000000006
Chongqing-PV-2022,2025.12.16.00,0.0
Chongqing-PV-2022,2025.12.16.04,0.0
Chongqing-PV-2022,2025.12.16.08,0.0
Chongqing-PV-2022,2025.12.16.12,0.0
Chongqing-PV-2022,2025.12.16.16,0.0
Chongqing-PV-2022,2025.12.16.20,294.00000000000006
Chongqing-Wind-2022,2025.01.22.00,0.0
Chongqing-Wind-2022,2025.01.22.04,4.547473508864641e-13
Chongqing-Wind-2022,2025.01.22.08,0.0
Chongqing-Wind-2022,2025.01.22.12,0.0
Chongqing-Wind-2022,2025.01.22.16,0.0
Chongqing-Wind-2022,2025.01.22.20,0.0
Chongqing-Wind-2022,2025.02.08.00,4.547473508864641e-13
Chongqing-Wind-2022,2025.02.08.04,0.0
Chongqing-Wind-2022,2025.02.08.08,0.0
Chongqing-Wind-2022,2025.02.08.12,0.0
Chongqing-Wind-2022,2025.02.08.16,0.0
Chongqing-Wind-2022,2025.02.08.20,0.0
Chongqing-Wind-2022,2025.03.21.00,0.0
Chongqing-Wind-2022,2025.03.21.04,0.0
Chongqing-Wind-2022,2025.03.21.08,4.547473508864641e-13
Chongqing-Wind-2022,2025.03.21.12,0.0
Chongqing-Wind-2022,2025.03.21.16,4.547473508864641e-13
Chongqing-Wind-2022,2025.03.21.20,0.0
Chongqing-Wind-2022,2025.04.11.00,4.547473508864641e-13
Chongqing-Wind-2022,2025.04.11.04,0.0
Chongqing-Wind-2022,2025.04.11.08,9.094947017729282e-13
Chongqing-Wind-2022,2025.04.11.12,0.0
Chongqing-Wind-2022,2025.04.11.16,0.0
Chongqing-Wind-2022,2025.04.11.20,0.0
Chongqing-Wind-2022,2025.05.22.00,4.547473508864641e-13
Chongqing-Wind-2022,2025.05.22.04,0.0
Chongqing-Wind-2022,2025.05.22.08,4.547473508864641e-13
Chongqing-Wind-2022,2025.05.22.12,0.0
Chongqing-Wind-2022,2025.05.22.16,4.547473508864641e-13
Chongqing-Wind-2022,2025.05.22.20,0.0
Chongqing-Wind-2022,2025.06.16.00,4.547473508864641e-13
Chongqing-Wind-2022,2025.06.16.04,0.0
Chongqing-Wind-2022,2025.06.16.08,4.547473508864641e-13
Chongqing-Wind-2022,2025.06.16.12,0.0
Chongqing-Wind-2022,2025.06.16.16,0.0
Chongqing-Wind-2022,2025.06.16.20,4.547473508864641e-13
Chongqing-Wind-2022,2025.07.22.00,0.0
Chongqing-Wind-2022,2025.07.22.04,0.0
Chongqing-Wind-2022,2025.07.22.08,4.547473508864641e-13
Chongqing-Wind-2022,2025.07.22.12,4.547473508864641e-13
Chongqing-Wind-2022,2025.07.22.16,0.0
Chongqing-Wind-2022,2025.07.22.20,0.0
Chongqing-Wind-2022,2025.08.19.00,9.094947017729282e-13
Chongqing-Wind-2022,2025.08.19.04,3528.3551305295437
Chongqing-Wind-2022,2025.08.19.08,0.0
Chongqing-Wind-2022,2025.08.19.12,4.547473508864641e-13
Chongqing-Wind-2022,2025.08.19.16,4.547473508864641e-13
Chongqing-Wind-2022,2025.08.19.20,0.0
Chongqing-Wind-2022,2025.09.20.00,0.0
Chongqing-Wind-2022,2025.09.20.04,4.547473508864641e-13
Chongqing-Wind-2022,2025.09.20.08,0.0
Chongqing-Wind-2022,2025.09.20.12,0.0
Chongqing-Wind-2022,2025.09.20.16,4.547473508864641e-13
Chongqing-Wind-2022,2025.09.20.20,0.0
Chongqing-Wind-2022,2025.10.26.00,4.547473508864641e-13
Chongqing-Wind-2022,2025.10.26.04,4.547473508864641e-13
Chongqing-Wind-2022,2025.10.26.08,0.0
Chongqing-Wind-2022,2025.10.26.12,0.0
Chongqing-Wind-2022,2025.10.26.16,0.0
Chongqing-Wind-2022,2025.10.26.20,0.0
Chongqing-Wind-2022,2025.11.19.00,9.094947017729282e-13
Chongqing-Wind-2022,2025.11.19.04,0.0
Chongqing-Wind-2022,2025.11.19.08,4.547473508864641e-13
Chongqing-Wind-2022,2025.11.19.12,0.0
Chongqing-Wind-2022,2025.11.19.16,0.0
Chongqing-Wind-2022,2025.11.19.20,0.0
Chongqing-Wind-2022,2025.12.16.00,0.0
Chongqing-Wind-2022,2025.12.16.04,0.0
Chongqing-Wind-2022,2025.12.16.08,0.0
Chongqing-Wind-2022,2025.12.16.12,0.0
Chongqing-Wind-2022,2025.12.16.16,0.0
Chongqing-Wind-2022,2025.12.16.20,4.547473508864641e-13
East_Inner_Mongolia-Central_PV-2022,2025.01.22.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.01.22.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.01.22.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.01.22.12,0.0
East_Inner_Mongolia-Central_PV-2022,2025.01.22.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.01.22.20,14014.000000000004
East_Inner_Mongolia-Central_PV-2022,2025.02.08.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.02.08.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.02.08.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.02.08.12,1.8189894035458565e-12
East_Inner_Mongolia-Central_PV-2022,2025.02.08.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.02.08.20,14014.000000000005
East_Inner_Mongolia-Central_PV-2022,2025.03.21.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.03.21.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.03.21.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.03.21.12,0.0
East_Inner_Mongolia-Central_PV-2022,2025.03.21.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.03.21.20,14014.000000000004
East_Inner_Mongolia-Central_PV-2022,2025.04.11.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.04.11.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.04.11.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.04.11.12,3.637978807091713e-12
East_Inner_Mongolia-Central_PV-2022,2025.04.11.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.04.11.20,14014.000000000004
East_Inner_Mongolia-Central_PV-2022,2025.05.22.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.05.22.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.05.22.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.05.22.12,0.0
East_Inner_Mongolia-Central_PV-2022,2025.05.22.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.05.22.20,14014.000000000004
East_Inner_Mongolia-Central_PV-2022,2025.06.16.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.06.16.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.06.16.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.06.16.12,1.8189894035458565e-12
East_Inner_Mongolia-Central_PV-2022,2025.06.16.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.06.16.20,14014.000000000004
East_Inner_Mongolia-Central_PV-2022,2025.07.22.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.07.22.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.07.22.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.07.22.12,1.8189894035458565e-12
East_Inner_Mongolia-Central_PV-2022,2025.07.22.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.07.22.20,14014.000000000005
East_Inner_Mongolia-Central_PV-2022,2025.08.19.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.08.19.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.08.19.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.08.19.12,1.8189894035458565e-12
East_Inner_Mongolia-Central_PV-2022,2025.08.19.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.08.19.20,14014.000000000004
East_Inner_Mongolia-Central_PV-2022,2025.09.20.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.09.20.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.09.20.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.09.20.12,0.0
East_Inner_Mongolia-Central_PV-2022,2025.09.20.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.09.20.20,14014.000000000004
East_Inner_Mongolia-Central_PV-2022,2025.10.26.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.10.26.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.10.26.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.10.26.12,1.8189894035458565e-12
East_Inner_Mongolia-Central_PV-2022,2025.10.26.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.10.26.20,14014.000000000004
East_Inner_Mongolia-Central_PV-2022,2025.11.19.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.11.19.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.11.19.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.11.19.12,0.0
East_Inner_Mongolia-Central_PV-2022,2025.11.19.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.11.19.20,14014.000000000004
East_Inner_Mongolia-Central_PV-2022,2025.12.16.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.12.16.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.12.16.08,0.0
East_Inner_Mongolia-Central_PV-2022,2025.12.16.12,1.8189894035458565e-12
East_Inner_Mongolia-Central_PV-2022,2025.12.16.16,0.0
East_Inner_Mongolia-Central_PV-2022,2025.12.16.20,14014.000000000004
East_Inner_Mongolia-Coal-2022,2025.01.22.00,0.0
East_Inner_Mongolia-Coal-2022,2025.01.22.04,0.0
East_Inner_Mongolia-Coal-2022,2025.01.22.08,0.0
East_Inner_Mongolia-Coal-2022,2025.01.22.12,0.0
East_Inner_Mongolia-Coal-2022,2025.01.22.16,0.0
East_Inner_Mongolia-Coal-2022,2025.01.22.20,0.0
East_Inner_Mongolia-Coal-2022,2025.02.08.00,0.0
East_Inner_Mongolia-Coal-2022,2025.02.08.04,0.0
East_Inner_Mongolia-Coal-2022,2025.02.08.08,0.0
East_Inner_Mongolia-Coal-2022,2025.02.08.12,0.0
East_Inner_Mongolia-Coal-2022,2025.02.08.16,0.0
East_Inner_Mongolia-Coal-2022,2025.02.08.20,0.0
East_Inner_Mongolia-Coal-2022,2025.03.21.00,6841.616203977901
East_Inner_Mongolia-Coal-2022,2025.03.21.04,0.0
East_Inner_Mongolia-Coal-2022,2025.03.21.08,4696.358376826131
East_Inner_Mongolia-Coal-2022,2025.03.21.12,0.0
East_Inner_Mongolia-Coal-2022,2025.03.21.16,6524.0978999344225
East_Inner_Mongolia-Coal-2022,2025.03.21.20,0.0
East_Inner_Mongolia-Coal-2022,2025.04.11.00,4961.901681939547
East_Inner_Mongolia-Coal-2022,2025.04.11.04,0.0
East_Inner_Mongolia-Coal-2022,2025.04.11.08,2029.634909878252
East_Inner_Mongolia-Coal-2022,2025.04.11.12,0.0
East_Inner_Mongolia-Coal-2022,2025.04.11.16,0.0
East_Inner_Mongolia-Coal-2022,2025.04.11.20,0.0
East_Inner_Mongolia-Coal-2022,2025.05.22.00,2173.212771085098
East_Inner_Mongolia-Coal-2022,2025.05.22.04,0.0
East_Inner_Mongolia-Coal-2022,2025.05.22.08,0.0
East_Inner_Mongolia-Coal-2022,2025.05.22.12,14126.04785996247
East_Inner_Mongolia-Coal-2022,2025.05.22.16,0.0
East_Inner_Mongolia-Coal-2022,2025.05.22.20,0.0
East_Inner_Mongolia-Coal-2022,2025.06.16.00,0.0
East_Inner_Mongolia-Coal-2022,2025.06.16.04,0.0
East_Inner_Mongolia-Coal-2022,2025.06.16.08,0.0
East_Inner_Mongolia-Coal-2022,2025.06.16.12,0.0
East_Inner_Mongolia-Coal-2022,2025.06.16.16,0.0
East_Inner_Mongolia-Coal-2022,2025.06.16.20,0.0
East_Inner_Mongolia-Coal-2022,2025.07.22.00,0.0
East_Inner_Mongolia-Coal-2022,2025.07.22.04,465.1933537998266
East_Inner_Mongolia-Coal-2022,2025.07.22.08,0.0
East_Inner_Mongolia-Coal-2022,2025.07.22.12,0.0
East_Inner_Mongolia-Coal-2022,2025.07.22.16,0.0
East_Inner_Mongolia-Coal-2022,2025.07.22.20,0.0
East_Inner_Mongolia-Coal-2022,2025.08.19.00,0.0
East_Inner_Mongolia-Coal-2022,2025.08.19.04,5466.160742765598
East_Inner_Mongolia-Coal-2022,2025.08.19.08,0.0
East_Inner_Mongolia-Coal-2022,2025.08.19.12,13467.340856549214
East_Inner_Mongolia-Coal-2022,2025.08.19.16,0.0
East_Inner_Mongolia-Coal-2022,2025.08.19.20,0.0
East_Inner_Mongolia-Coal-2022,2025.09.20.00,0.0
East_Inner_Mongolia-Coal-2022,2025.09.20.04,0.0
East_Inner_Mongolia-Coal-2022,2025.09.20.08,0.0
East_Inner_Mongolia-Coal-2022,2025.09.20.12,4495.582327545591
East_Inner_Mongolia-Coal-2022,2025.09.20.16,0.0
East_Inner_Mongolia-Coal-2022,2025.09.20.20,0.0
East_Inner_Mongolia-Coal-2022,2025.10.26.00,0.0
East_Inner_Mongolia-Coal-2022,2025.10.26.04,10620.516486591325
East_Inner_Mongolia-Coal-2022,2025.10.26.08,4191.176904429951
East_Inner_Mongolia-Coal-2022,2025.10.26.12,0.0
East_Inner_Mongolia-Coal-2022,2025.10.26.16,0.0
East_Inner_Mongolia-Coal-2022,2025.10.26.20,0.0
East_Inner_Mongolia-Coal-2022,2025.11.19.00,0.0
East_Inner_Mongolia-Coal-2022,2025.11.19.04,0.0
East_Inner_Mongolia-Coal-2022,2025.11.19.08,0.0
East_Inner_Mongolia-Coal-2022,2025.11.19.12,0.0
East_Inner_Mongolia-Coal-2022,2025.11.19.16,0.0
East_Inner_Mongolia-Coal-2022,2025.11.19.20,0.0
East_Inner_Mongolia-Coal-2022,2025.12.16.00,0.0
East_Inner_Mongolia-Coal-2022,2025.12.16.04,0.0
East_Inner_Mongolia-Coal-2022,2025.12.16.08,5916.6247875445115
East_Inner_Mongolia-Coal-2022,2025.12.16.12,0.0
East_Inner_Mongolia-Coal-2022,2025.12.16.16,0.0
East_Inner_Mongolia-Coal-2022,2025.12.16.20,0.0
East_Inner_Mongolia-Gas-2022,2025.01.22.00,205.79999999999998
East_Inner_Mongolia-Gas-2022,2025.01.22.04,0.0
East_Inner_Mongolia-Gas-2022,2025.01.22.08,0.0
East_Inner_Mongolia-Gas-2022,2025.01.22.12,0.0
East_Inner_Mongolia-Gas-2022,2025.01.22.16,0.0
East_Inner_Mongolia-Gas-2022,2025.01.22.20,0.0
East_Inner_Mongolia-Gas-2022,2025.02.08.00,0.0
East_Inner_Mongolia-Gas-2022,2025.02.08.04,0.0
East_Inner_Mongolia-Gas-2022,2025.02.08.08,0.0
East_Inner_Mongolia-Gas-2022,2025.02.08.12,0.0
East_Inner_Mongolia-Gas-2022,2025.02.08.16,0.0
East_Inner_Mongolia-Gas-2022,2025.02.08.20,0.0
East_Inner_Mongolia-Gas-2022,2025.03.21.00,0.0
East_Inner_Mongolia-Gas-2022,2025.03.21.04,0.0
East_Inner_Mongolia-Gas-2022,2025.03.21.08,0.0
East_Inner_Mongolia-Gas-2022,2025.03.21.12,0.0
East_Inner_Mongolia-Gas-2022,2025.03.21.16,0.0
East_Inner_Mongolia-Gas-2022,2025.03.21.20,0.0
East_Inner_Mongolia-Gas-2022,2025.04.11.00,0.0
East_Inner_Mongolia-Gas-2022,2025.04.11.04,0.0
East_Inner_Mongolia-Gas-2022,2025.04.11.08,0.0
East_Inner_Mongolia-Gas-2022,2025.04.11.12,0.0
East_Inner_Mongolia-Gas-2022,2025.04.11.16,0.0
East_Inner_Mongolia-Gas-2022,2025.04.11.20,0.0
East_Inner_Mongolia-Gas-2022,2025.05.22.00,0.0
East_Inner_Mongolia-Gas-2022,2025.05.22.04,0.0
East_Inner_Mongolia-Gas-2022,2025.05.22.08,0.0
East_Inner_Mongolia-Gas-2022,2025.05.22.12,0.0
East_Inner_Mongolia-Gas-2022,2025.05.22.16,0.0
East_Inner_Mongolia-Gas-2022,2025.05.22.20,0.0
East_Inner_Mongolia-Gas-2022,2025.06.16.00,0.0
East_Inner_Mongolia-Gas-2022,2025.06.16.04,0.0
East_Inner_Mongolia-Gas-2022,2025.06.16.08,0.0
East_Inner_Mongolia-Gas-2022,2025.06.16.12,0.0
East_Inner_Mongolia-Gas-2022,2025.06.16.16,0.0
East_Inner_Mongolia-Gas-2022,2025.06.16.20,0.0
East_Inner_Mongolia-Gas-2022,2025.07.22.00,0.0
East_Inner_Mongolia-Gas-2022,2025.07.22.04,0.0
East_Inner_Mongolia-Gas-2022,2025.07.22.08,0.0
East_Inner_Mongolia-Gas-2022,2025.07.22.12,0.0
East_Inner_Mongolia-Gas-2022,2025.07.22.16,0.0
East_Inner_Mongolia-Gas-2022,2025.07.22.20,0.0
East_Inner_Mongolia-Gas-2022,2025.08.19.00,0.0
East_Inner_Mongolia-Gas-2022,2025.08.19.04,0.0
East_Inner_Mongolia-Gas-2022,2025.08.19.08,0.0
East_Inner_Mongolia-Gas-2022,2025.08.19.12,0.0
East_Inner_Mongolia-Gas-2022,2025.08.19.16,0.0
East_Inner_Mongolia-Gas-2022,2025.08.19.20,0.0
East_Inner_Mongolia-Gas-2022,2025.09.20.00,0.0
East_Inner_Mongolia-Gas-2022,2025.09.20.04,0.0
East_Inner_Mongolia-Gas-2022,2025.09.20.08,0.0
East_Inner_Mongolia-Gas-2022,2025.09.20.12,0.0
East_Inner_Mongolia-Gas-2022,2025.09.20.16,0.0
East_Inner_Mongolia-Gas-2022,2025.09.20.20,0.0
East_Inner_Mongolia-Gas-2022,2025.10.26.00,0.0
East_Inner_Mongolia-Gas-2022,2025.10.26.04,0.0
East_Inner_Mongolia-Gas-2022,2025.10.26.08,0.0
East_Inner_Mongolia-Gas-2022,2025.10.26.12,0.0
East_Inner_Mongolia-Gas-2022,2025.10.26.16,0.0
East_Inner_Mongolia-Gas-2022,2025.10.26.20,0.0
East_Inner_Mongolia-Gas-2022,2025.11.19.00,0.0
East_Inner_Mongolia-Gas-2022,2025.11.19.04,0.0
East_Inner_Mongolia-Gas-2022,2025.11.19.08,0.0
East_Inner_Mongolia-Gas-2022,2025.11.19.12,0.0
East_Inner_Mongolia-Gas-2022,2025.11.19.16,0.0
East_Inner_Mongolia-Gas-2022,2025.11.19.20,0.0
East_Inner_Mongolia-Gas-2022,2025.12.16.00,0.0
East_Inner_Mongolia-Gas-2022,2025.12.16.04,0.0
East_Inner_Mongolia-Gas-2022,2025.12.16.08,0.0
East_Inner_Mongolia-Gas-2022,2025.12.16.12,0.0
East_Inner_Mongolia-Gas-2022,2025.12.16.16,0.0
East_Inner_Mongolia-Gas-2022,2025.12.16.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.01.22.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.01.22.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.01.22.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.01.22.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.01.22.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.01.22.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.02.08.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.02.08.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.02.08.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.02.08.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.02.08.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.02.08.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.03.21.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.03.21.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.03.21.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.03.21.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.03.21.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.03.21.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.04.11.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.04.11.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.04.11.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.04.11.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.04.11.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.04.11.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.05.22.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.05.22.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.05.22.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.05.22.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.05.22.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.05.22.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.06.16.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.06.16.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.06.16.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.06.16.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.06.16.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.06.16.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.07.22.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.07.22.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.07.22.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.07.22.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.07.22.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.07.22.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.08.19.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.08.19.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.08.19.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.08.19.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.08.19.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.08.19.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.09.20.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.09.20.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.09.20.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.09.20.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.09.20.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.09.20.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.10.26.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.10.26.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.10.26.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.10.26.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.10.26.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.10.26.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.11.19.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.11.19.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.11.19.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.11.19.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.11.19.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.11.19.20,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.12.16.00,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.12.16.04,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.12.16.08,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.12.16.12,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.12.16.16,0.0
East_Inner_Mongolia-Hydro_Nonpumped-2022,2025.12.16.20,0.0
East_Inner_Mongolia-PV-2022,2025.01.22.00,0.0
East_Inner_Mongolia-PV-2022,2025.01.22.04,0.0
East_Inner_Mongolia-PV-2022,2025.01.22.08,0.0
East_Inner_Mongolia-PV-2022,2025.01.22.12,2.2737367544323206e-13
East_Inner_Mongolia-PV-2022,2025.01.22.16,0.0
East_Inner_Mongolia-PV-2022,2025.01.22.20,1185.8000000000002
East_Inner_Mongolia-PV-2022,2025.02.08.00,0.0
East_Inner_Mongolia-PV-2022,2025.02.08.04,0.0
East_Inner_Mongolia-PV-2022,2025.02.08.08,0.0
East_Inner_Mongolia-PV-2022,2025.02.08.12,0.0
East_Inner_Mongolia-PV-2022,2025.02.08.16,0.0
East_Inner_Mongolia-PV-2022,2025.02.08.20,1185.8000000000002
East_Inner_Mongolia-PV-2022,2025.03.21.00,0.0
East_Inner_Mongolia-PV-2022,2025.03.21.04,0.0
East_Inner_Mongolia-PV-2022,2025.03.21.08,0.0
East_Inner_Mongolia-PV-2022,2025.03.21.12,0.0
East_Inner_Mongolia-PV-2022,2025.03.21.16,0.0
East_Inner_Mongolia-PV-2022,2025.03.21.20,1185.8000000000002
East_Inner_Mongolia-PV-2022,2025.04.11.00,0.0
East_Inner_Mongolia-PV-2022,2025.04.11.04,0.0
East_Inner_Mongolia-PV-2022,2025.04.11.08,0.0
East_Inner_Mongolia-PV-2022,2025.04.11.12,0.0
East_Inner_Mongolia-PV-2022,2025.04.11.16,0.0
East_Inner_Mongolia-PV-2022,2025.04.11.20,1185.8000000000002
East_Inner_Mongolia-PV-2022,2025.05.22.00,0.0
East_Inner_Mongolia-PV-2022,2025.05.22.04,0.0
East_Inner_Mongolia-PV-2022,2025.05.22.08,0.0
East_Inner_Mongolia-PV-2022,2025.05.22.12,0.0
East_Inner_Mongolia-PV-2022,2025.05.22.16,0.0
East_Inner_Mongolia-PV-2022,2025.05.22.20,1185.8000000000002
East_Inner_Mongolia-PV-2022,2025.06.16.00,0.0
