GEN_TPS_1,GEN_TPS_2,StartupGenCapacity
Guangxi-Wind-2022,2025.11.19.20,0.0
Guangxi-Wind-2022,2025.12.16.00,0.0
Guangxi-Wind-2022,2025.12.16.04,0.0
Guangxi-Wind-2022,2025.12.16.08,0.0
Guangxi-Wind-2022,2025.12.16.12,0.0
Guangxi-Wind-2022,2025.12.16.16,1.8189894035458565e-12
Guangxi-Wind-2022,2025.12.16.20,0.0
Guizhou-Central_PV-2022,2025.01.22.00,0.0
Guizhou-Central_PV-2022,2025.01.22.04,0.0
Guizhou-Central_PV-2022,2025.01.22.08,13690.600000000002
Guizhou-Central_PV-2022,2025.01.22.12,1.8189894035458565e-12
Guizhou-Central_PV-2022,2025.01.22.16,0.0
Guizhou-Central_PV-2022,2025.01.22.20,0.0
Guizhou-Central_PV-2022,2025.02.08.00,0.0
Guizhou-Central_PV-2022,2025.02.08.04,0.0
Guizhou-Central_PV-2022,2025.02.08.08,13690.600000000006
Guizhou-Central_PV-2022,2025.02.08.12,0.0
Guizhou-Central_PV-2022,2025.02.08.16,1.8189894035458565e-12
Guizhou-Central_PV-2022,2025.02.08.20,0.0
Guizhou-Central_PV-2022,2025.03.21.00,0.0
Guizhou-Central_PV-2022,2025.03.21.04,0.0
Guizhou-Central_PV-2022,2025.03.21.08,13690.600000000002
Guizhou-Central_PV-2022,2025.03.21.12,1.8189894035458565e-12
Guizhou-Central_PV-2022,2025.03.21.16,0.0
Guizhou-Central_PV-2022,2025.03.21.20,0.0
Guizhou-Central_PV-2022,2025.04.11.00,0.0
Guizhou-Central_PV-2022,2025.04.11.04,0.0
Guizhou-Central_PV-2022,2025.04.11.08,13690.600000000004
Guizhou-Central_PV-2022,2025.04.11.12,0.0
Guizhou-Central_PV-2022,2025.04.11.16,1.8189894035458565e-12
Guizhou-Central_PV-2022,2025.04.11.20,0.0
Guizhou-Central_PV-2022,2025.05.22.00,0.0
Guizhou-Central_PV-2022,2025.05.22.04,0.0
Guizhou-Central_PV-2022,2025.05.22.08,13690.600000000004
Guizhou-Central_PV-2022,2025.05.22.12,0.0
Guizhou-Central_PV-2022,2025.05.22.16,0.0
Guizhou-Central_PV-2022,2025.05.22.20,0.0
Guizhou-Central_PV-2022,2025.06.16.00,0.0
Guizhou-Central_PV-2022,2025.06.16.04,0.0
Guizhou-Central_PV-2022,2025.06.16.08,13690.600000000004
Guizhou-Central_PV-2022,2025.06.16.12,0.0
Guizhou-Central_PV-2022,2025.06.16.16,0.0
Guizhou-Central_PV-2022,2025.06.16.20,0.0
Guizhou-Central_PV-2022,2025.07.22.00,0.0
Guizhou-Central_PV-2022,2025.07.22.04,0.0
Guizhou-Central_PV-2022,2025.07.22.08,0.0
Guizhou-Central_PV-2022,2025.07.22.12,13690.600000000004
Guizhou-Central_PV-2022,2025.07.22.16,0.0
Guizhou-Central_PV-2022,2025.07.22.20,0.0
Guizhou-Central_PV-2022,2025.08.19.00,0.0
Guizhou-Central_PV-2022,2025.08.19.04,0.0
Guizhou-Central_PV-2022,2025.08.19.08,13690.600000000004
Guizhou-Central_PV-2022,2025.08.19.12,0.0
Guizhou-Central_PV-2022,2025.08.19.16,0.0
Guizhou-Central_PV-2022,2025.08.19.20,0.0
Guizhou-Central_PV-2022,2025.09.20.00,0.0
Guizhou-Central_PV-2022,2025.09.20.04,0.0
Guizhou-Central_PV-2022,2025.09.20.08,13690.600000000004
Guizhou-Central_PV-2022,2025.09.20.12,0.0
Guizhou-Central_PV-2022,2025.09.20.16,0.0
Guizhou-Central_PV-2022,2025.09.20.20,0.0
Guizhou-Central_PV-2022,2025.10.26.00,0.0
Guizhou-Central_PV-2022,2025.10.26.04,0.0
Guizhou-Central_PV-2022,2025.10.26.08,13690.600000000004
Guizhou-Central_PV-2022,2025.10.26.12,1.8189894035458565e-12
Guizhou-Central_PV-2022,2025.10.26.16,0.0
Guizhou-Central_PV-2022,2025.10.26.20,0.0
Guizhou-Central_PV-2022,2025.11.19.00,0.0
Guizhou-Central_PV-2022,2025.11.19.04,0.0
Guizhou-Central_PV-2022,2025.11.19.08,13690.600000000004
Guizhou-Central_PV-2022,2025.11.19.12,0.0
Guizhou-Central_PV-2022,2025.11.19.16,1.8189894035458565e-12
Guizhou-Central_PV-2022,2025.11.19.20,0.0
Guizhou-Central_PV-2022,2025.12.16.00,0.0
Guizhou-Central_PV-2022,2025.12.16.04,0.0
Guizhou-Central_PV-2022,2025.12.16.08,13690.600000000006
Guizhou-Central_PV-2022,2025.12.16.12,0.0
Guizhou-Central_PV-2022,2025.12.16.16,1.8189894035458565e-12
Guizhou-Central_PV-2022,2025.12.16.20,0.0
Guizhou-Coal-2022,2025.01.22.00,427.49400490090375
Guizhou-Coal-2022,2025.01.22.04,1736.7469709417992
Guizhou-Coal-2022,2025.01.22.08,0.0
Guizhou-Coal-2022,2025.01.22.12,0.0
Guizhou-Coal-2022,2025.01.22.16,0.0
Guizhou-Coal-2022,2025.01.22.20,1303.8987757732584
Guizhou-Coal-2022,2025.02.08.00,12414.579791088732
Guizhou-Coal-2022,2025.02.08.04,0.0
Guizhou-Coal-2022,2025.02.08.08,3975.685697494706
Guizhou-Coal-2022,2025.02.08.12,0.0
Guizhou-Coal-2022,2025.02.08.16,0.0
Guizhou-Coal-2022,2025.02.08.20,0.0
Guizhou-Coal-2022,2025.03.21.00,0.0
Guizhou-Coal-2022,2025.03.21.04,2971.292929719686
Guizhou-Coal-2022,2025.03.21.08,0.0
Guizhou-Coal-2022,2025.03.21.12,0.0
Guizhou-Coal-2022,2025.03.21.16,6295.656986041915
Guizhou-Coal-2022,2025.03.21.20,0.0
Guizhou-Coal-2022,2025.04.11.00,0.0
Guizhou-Coal-2022,2025.04.11.04,0.0
Guizhou-Coal-2022,2025.04.11.08,0.0
Guizhou-Coal-2022,2025.04.11.12,11058.545062978483
Guizhou-Coal-2022,2025.04.11.16,0.0
Guizhou-Coal-2022,2025.04.11.20,1344.9925221198773
Guizhou-Coal-2022,2025.05.22.00,0.0
Guizhou-Coal-2022,2025.05.22.04,1031.298684692787
Guizhou-Coal-2022,2025.05.22.08,7781.78288182647
Guizhou-Coal-2022,2025.05.22.12,789.1891936557458
Guizhou-Coal-2022,2025.05.22.16,0.0
Guizhou-Coal-2022,2025.05.22.20,0.0
Guizhou-Coal-2022,2025.06.16.00,0.0
Guizhou-Coal-2022,2025.06.16.04,0.0
Guizhou-Coal-2022,2025.06.16.08,0.0
Guizhou-Coal-2022,2025.06.16.12,0.0
Guizhou-Coal-2022,2025.06.16.16,0.0
Guizhou-Coal-2022,2025.06.16.20,0.0
Guizhou-Coal-2022,2025.07.22.00,0.0
Guizhou-Coal-2022,2025.07.22.04,0.0
Guizhou-Coal-2022,2025.07.22.08,0.0
Guizhou-Coal-2022,2025.07.22.12,0.0
Guizhou-Coal-2022,2025.07.22.16,0.0
Guizhou-Coal-2022,2025.07.22.20,0.0
Guizhou-Coal-2022,2025.08.19.00,0.0
Guizhou-Coal-2022,2025.08.19.04,0.0
Guizhou-Coal-2022,2025.08.19.08,0.0
Guizhou-Coal-2022,2025.08.19.12,0.0
Guizhou-Coal-2022,2025.08.19.16,0.0
Guizhou-Coal-2022,2025.08.19.20,0.0
Guizhou-Coal-2022,2025.09.20.00,0.0
Guizhou-Coal-2022,2025.09.20.04,0.0
Guizhou-Coal-2022,2025.09.20.08,0.0
Guizhou-Coal-2022,2025.09.20.12,0.0
Guizhou-Coal-2022,2025.09.20.16,0.0
Guizhou-Coal-2022,2025.09.20.20,0.0
Guizhou-Coal-2022,2025.10.26.00,0.0
Guizhou-Coal-2022,2025.10.26.04,0.0
Guizhou-Coal-2022,2025.10.26.08,0.0
Guizhou-Coal-2022,2025.10.26.12,0.0
Guizhou-Coal-2022,2025.10.26.16,0.0
Guizhou-Coal-2022,2025.10.26.20,0.0
Guizhou-Coal-2022,2025.11.19.00,0.0
Guizhou-Coal-2022,2025.11.19.04,0.0
Guizhou-Coal-2022,2025.11.19.08,2275.917102904673
Guizhou-Coal-2022,2025.11.19.12,14684.304473297409
Guizhou-Coal-2022,2025.11.19.16,0.0
Guizhou-Coal-2022,2025.11.19.20,4355.352153760021
Guizhou-Coal-2022,2025.12.16.00,6660.842014271111
Guizhou-Coal-2022,2025.12.16.04,0.0
Guizhou-Coal-2022,2025.12.16.08,2266.2349663899076
Guizhou-Coal-2022,2025.12.16.12,8693.245405501584
Guizhou-Coal-2022,2025.12.16.16,0.0
Guizhou-Coal-2022,2025.12.16.20,2572.8325928853737
Guizhou-Gas-2022,2025.01.22.00,0.0
Guizhou-Gas-2022,2025.01.22.04,0.0
Guizhou-Gas-2022,2025.01.22.08,0.0
Guizhou-Gas-2022,2025.01.22.12,0.0
Guizhou-Gas-2022,2025.01.22.16,0.0
Guizhou-Gas-2022,2025.01.22.20,0.0
Guizhou-Gas-2022,2025.02.08.00,0.0
Guizhou-Gas-2022,2025.02.08.04,0.0
Guizhou-Gas-2022,2025.02.08.08,0.0
Guizhou-Gas-2022,2025.02.08.12,385.4932207432387
Guizhou-Gas-2022,2025.02.08.16,0.0
Guizhou-Gas-2022,2025.02.08.20,0.0
Guizhou-Gas-2022,2025.03.21.00,0.0
Guizhou-Gas-2022,2025.03.21.04,0.0
Guizhou-Gas-2022,2025.03.21.08,0.0
Guizhou-Gas-2022,2025.03.21.12,0.0
Guizhou-Gas-2022,2025.03.21.16,0.0
Guizhou-Gas-2022,2025.03.21.20,0.0
Guizhou-Gas-2022,2025.04.11.00,0.0
Guizhou-Gas-2022,2025.04.11.04,0.0
Guizhou-Gas-2022,2025.04.11.08,0.0
Guizhou-Gas-2022,2025.04.11.12,0.0
Guizhou-Gas-2022,2025.04.11.16,0.0
Guizhou-Gas-2022,2025.04.11.20,0.0
Guizhou-Gas-2022,2025.05.22.00,0.0
Guizhou-Gas-2022,2025.05.22.04,0.0
Guizhou-Gas-2022,2025.05.22.08,695.8
Guizhou-Gas-2022,2025.05.22.12,0.0
Guizhou-Gas-2022,2025.05.22.16,0.0
Guizhou-Gas-2022,2025.05.22.20,0.0
Guizhou-Gas-2022,2025.06.16.00,0.0
Guizhou-Gas-2022,2025.06.16.04,0.0
Guizhou-Gas-2022,2025.06.16.08,0.0
Guizhou-Gas-2022,2025.06.16.12,0.0
Guizhou-Gas-2022,2025.06.16.16,0.0
Guizhou-Gas-2022,2025.06.16.20,0.0
Guizhou-Gas-2022,2025.07.22.00,0.0
Guizhou-Gas-2022,2025.07.22.04,0.0
Guizhou-Gas-2022,2025.07.22.08,0.0
Guizhou-Gas-2022,2025.07.22.12,0.0
Guizhou-Gas-2022,2025.07.22.16,0.0
Guizhou-Gas-2022,2025.07.22.20,0.0
Guizhou-Gas-2022,2025.08.19.00,0.0
Guizhou-Gas-2022,2025.08.19.04,0.0
Guizhou-Gas-2022,2025.08.19.08,0.0
Guizhou-Gas-2022,2025.08.19.12,0.0
Guizhou-Gas-2022,2025.08.19.16,0.0
Guizhou-Gas-2022,2025.08.19.20,0.0
Guizhou-Gas-2022,2025.09.20.00,0.0
Guizhou-Gas-2022,2025.09.20.04,0.0
Guizhou-Gas-2022,2025.09.20.08,0.0
Guizhou-Gas-2022,2025.09.20.12,0.0
Guizhou-Gas-2022,2025.09.20.16,0.0
Guizhou-Gas-2022,2025.09.20.20,0.0
Guizhou-Gas-2022,2025.10.26.00,0.0
Guizhou-Gas-2022,2025.10.26.04,0.0
Guizhou-Gas-2022,2025.10.26.08,0.0
Guizhou-Gas-2022,2025.10.26.12,0.0
Guizhou-Gas-2022,2025.10.26.16,0.0
Guizhou-Gas-2022,2025.10.26.20,0.0
Guizhou-Gas-2022,2025.11.19.00,0.0
Guizhou-Gas-2022,2025.11.19.04,0.0
Guizhou-Gas-2022,2025.11.19.08,0.0
Guizhou-Gas-2022,2025.11.19.12,0.0
Guizhou-Gas-2022,2025.11.19.16,0.0
Guizhou-Gas-2022,2025.11.19.20,0.0
Guizhou-Gas-2022,2025.12.16.00,0.0
Guizhou-Gas-2022,2025.12.16.04,0.0
Guizhou-Gas-2022,2025.12.16.08,0.0
Guizhou-Gas-2022,2025.12.16.12,0.0
Guizhou-Gas-2022,2025.12.16.16,0.0
Guizhou-Gas-2022,2025.12.16.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.01.22.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.01.22.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.01.22.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.01.22.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.01.22.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.01.22.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.02.08.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.02.08.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.02.08.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.02.08.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.02.08.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.02.08.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.03.21.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.03.21.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.03.21.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.03.21.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.03.21.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.03.21.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.04.11.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.04.11.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.04.11.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.04.11.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.04.11.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.04.11.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.05.22.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.05.22.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.05.22.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.05.22.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.05.22.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.05.22.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.06.16.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.06.16.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.06.16.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.06.16.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.06.16.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.06.16.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.07.22.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.07.22.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.07.22.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.07.22.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.07.22.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.07.22.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.08.19.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.08.19.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.08.19.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.08.19.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.08.19.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.08.19.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.09.20.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.09.20.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.09.20.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.09.20.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.09.20.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.09.20.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.10.26.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.10.26.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.10.26.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.10.26.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.10.26.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.10.26.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.11.19.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.11.19.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.11.19.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.11.19.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.11.19.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.11.19.20,0.0
Guizhou-Hydro_Nonpumped-2022,2025.12.16.00,0.0
Guizhou-Hydro_Nonpumped-2022,2025.12.16.04,0.0
Guizhou-Hydro_Nonpumped-2022,2025.12.16.08,0.0
Guizhou-Hydro_Nonpumped-2022,2025.12.16.12,0.0
Guizhou-Hydro_Nonpumped-2022,2025.12.16.16,0.0
Guizhou-Hydro_Nonpumped-2022,2025.12.16.20,0.0
Guizhou-PV-2022,2025.01.22.00,0.0
Guizhou-PV-2022,2025.01.22.04,0.0
Guizhou-PV-2022,2025.01.22.08,235.20000000000007
Guizhou-PV-2022,2025.01.22.12,0.0
Guizhou-PV-2022,2025.01.22.16,0.0
Guizhou-PV-2022,2025.01.22.20,0.0
Guizhou-PV-2022,2025.02.08.00,0.0
Guizhou-PV-2022,2025.02.08.04,0.0
Guizhou-PV-2022,2025.02.08.08,235.20000000000005
Guizhou-PV-2022,2025.02.08.12,0.0
Guizhou-PV-2022,2025.02.08.16,0.0
Guizhou-PV-2022,2025.02.08.20,0.0
Guizhou-PV-2022,2025.03.21.00,0.0
Guizhou-PV-2022,2025.03.21.04,0.0
Guizhou-PV-2022,2025.03.21.08,235.20000000000005
Guizhou-PV-2022,2025.03.21.12,0.0
Guizhou-PV-2022,2025.03.21.16,0.0
Guizhou-PV-2022,2025.03.21.20,0.0
Guizhou-PV-2022,2025.04.11.00,0.0
Guizhou-PV-2022,2025.04.11.04,0.0
Guizhou-PV-2022,2025.04.11.08,235.20000000000005
Guizhou-PV-2022,2025.04.11.12,2.842170943040401e-14
Guizhou-PV-2022,2025.04.11.16,0.0
Guizhou-PV-2022,2025.04.11.20,0.0
Guizhou-PV-2022,2025.05.22.00,0.0
Guizhou-PV-2022,2025.05.22.04,0.0
Guizhou-PV-2022,2025.05.22.08,235.20000000000002
Guizhou-PV-2022,2025.05.22.12,2.842170943040401e-14
Guizhou-PV-2022,2025.05.22.16,0.0
Guizhou-PV-2022,2025.05.22.20,0.0
Guizhou-PV-2022,2025.06.16.00,0.0
Guizhou-PV-2022,2025.06.16.04,0.0
Guizhou-PV-2022,2025.06.16.08,235.20000000000005
Guizhou-PV-2022,2025.06.16.12,2.842170943040401e-14
Guizhou-PV-2022,2025.06.16.16,0.0
Guizhou-PV-2022,2025.06.16.20,0.0
Guizhou-PV-2022,2025.07.22.00,0.0
Guizhou-PV-2022,2025.07.22.04,0.0
Guizhou-PV-2022,2025.07.22.08,0.0
Guizhou-PV-2022,2025.07.22.12,235.20000000000002
Guizhou-PV-2022,2025.07.22.16,2.842170943040401e-14
Guizhou-PV-2022,2025.07.22.20,0.0
Guizhou-PV-2022,2025.08.19.00,0.0
Guizhou-PV-2022,2025.08.19.04,0.0
Guizhou-PV-2022,2025.08.19.08,235.20000000000002
Guizhou-PV-2022,2025.08.19.12,0.0
Guizhou-PV-2022,2025.08.19.16,2.842170943040401e-14
Guizhou-PV-2022,2025.08.19.20,0.0
Guizhou-PV-2022,2025.09.20.00,0.0
Guizhou-PV-2022,2025.09.20.04,0.0
Guizhou-PV-2022,2025.09.20.08,235.20000000000007
Guizhou-PV-2022,2025.09.20.12,0.0
Guizhou-PV-2022,2025.09.20.16,2.842170943040401e-14
Guizhou-PV-2022,2025.09.20.20,0.0
Guizhou-PV-2022,2025.10.26.00,0.0
Guizhou-PV-2022,2025.10.26.04,0.0
Guizhou-PV-2022,2025.10.26.08,235.20000000000002
Guizhou-PV-2022,2025.10.26.12,2.842170943040401e-14
Guizhou-PV-2022,2025.10.26.16,0.0
Guizhou-PV-2022,2025.10.26.20,0.0
Guizhou-PV-2022,2025.11.19.00,0.0
Guizhou-PV-2022,2025.11.19.04,0.0
Guizhou-PV-2022,2025.11.19.08,235.20000000000002
Guizhou-PV-2022,2025.11.19.12,5.684341886080802e-14
Guizhou-PV-2022,2025.11.19.16,0.0
Guizhou-PV-2022,2025.11.19.20,0.0
Guizhou-PV-2022,2025.12.16.00,0.0
Guizhou-PV-2022,2025.12.16.04,0.0
Guizhou-PV-2022,2025.12.16.08,235.20000000000005
Guizhou-PV-2022,2025.12.16.12,0.0
Guizhou-PV-2022,2025.12.16.16,0.0
Guizhou-PV-2022,2025.12.16.20,0.0
Guizhou-Wind-2022,2025.01.22.00,0.0
Guizhou-Wind-2022,2025.01.22.04,0.0
Guizhou-Wind-2022,2025.01.22.08,0.0
Guizhou-Wind-2022,2025.01.22.12,0.0
Guizhou-Wind-2022,2025.01.22.16,5801.6
Guizhou-Wind-2022,2025.01.22.20,0.0
Guizhou-Wind-2022,2025.02.08.00,0.0
Guizhou-Wind-2022,2025.02.08.04,0.0
Guizhou-Wind-2022,2025.02.08.08,0.0
Guizhou-Wind-2022,2025.02.08.12,0.0
Guizhou-Wind-2022,2025.02.08.16,0.0
Guizhou-Wind-2022,2025.02.08.20,0.0
Guizhou-Wind-2022,2025.03.21.00,0.0
Guizhou-Wind-2022,2025.03.21.04,9.094947017729282e-13
Guizhou-Wind-2022,2025.03.21.08,0.0
Guizhou-Wind-2022,2025.03.21.12,9.094947017729282e-13
Guizhou-Wind-2022,2025.03.21.16,0.0
Guizhou-Wind-2022,2025.03.21.20,0.0
Guizhou-Wind-2022,2025.04.11.00,0.0
Guizhou-Wind-2022,2025.04.11.04,9.094947017729282e-13
Guizhou-Wind-2022,2025.04.11.08,0.0
Guizhou-Wind-2022,2025.04.11.12,9.094947017729282e-13
Guizhou-Wind-2022,2025.04.11.16,0.0
Guizhou-Wind-2022,2025.04.11.20,0.0
Guizhou-Wind-2022,2025.05.22.00,0.0
Guizhou-Wind-2022,2025.05.22.04,0.0
Guizhou-Wind-2022,2025.05.22.08,0.0
Guizhou-Wind-2022,2025.05.22.12,0.0
Guizhou-Wind-2022,2025.05.22.16,0.0
Guizhou-Wind-2022,2025.05.22.20,0.0
Guizhou-Wind-2022,2025.06.16.00,0.0
Guizhou-Wind-2022,2025.06.16.04,0.0
Guizhou-Wind-2022,2025.06.16.08,0.0
Guizhou-Wind-2022,2025.06.16.12,0.0
Guizhou-Wind-2022,2025.06.16.16,9.094947017729282e-13
Guizhou-Wind-2022,2025.06.16.20,0.0
Guizhou-Wind-2022,2025.07.22.00,0.0
Guizhou-Wind-2022,2025.07.22.04,0.0
Guizhou-Wind-2022,2025.07.22.08,0.0
Guizhou-Wind-2022,2025.07.22.12,0.0
Guizhou-Wind-2022,2025.07.22.16,0.0
Guizhou-Wind-2022,2025.07.22.20,5801.600000000001
Guizhou-Wind-2022,2025.08.19.00,0.0
Guizhou-Wind-2022,2025.08.19.04,0.0
Guizhou-Wind-2022,2025.08.19.08,0.0
Guizhou-Wind-2022,2025.08.19.12,0.0
Guizhou-Wind-2022,2025.08.19.16,0.0
Guizhou-Wind-2022,2025.08.19.20,5801.6
Guizhou-Wind-2022,2025.09.20.00,9.094947017729282e-13
Guizhou-Wind-2022,2025.09.20.04,0.0
Guizhou-Wind-2022,2025.09.20.08,0.0
Guizhou-Wind-2022,2025.09.20.12,0.0
Guizhou-Wind-2022,2025.09.20.16,0.0
Guizhou-Wind-2022,2025.09.20.20,0.0
Guizhou-Wind-2022,2025.10.26.00,0.0
Guizhou-Wind-2022,2025.10.26.04,1.8189894035458565e-12
Guizhou-Wind-2022,2025.10.26.08,0.0
Guizhou-Wind-2022,2025.10.26.12,0.0
Guizhou-Wind-2022,2025.10.26.16,9.094947017729282e-13
Guizhou-Wind-2022,2025.10.26.20,0.0
Guizhou-Wind-2022,2025.11.19.00,9.094947017729282e-13
Guizhou-Wind-2022,2025.11.19.04,9.094947017729282e-13
Guizhou-Wind-2022,2025.11.19.08,0.0
Guizhou-Wind-2022,2025.11.19.12,0.0
Guizhou-Wind-2022,2025.11.19.16,0.0
Guizhou-Wind-2022,2025.11.19.20,0.0
Guizhou-Wind-2022,2025.12.16.00,0.0
Guizhou-Wind-2022,2025.12.16.04,0.0
Guizhou-Wind-2022,2025.12.16.08,0.0
Guizhou-Wind-2022,2025.12.16.12,0.0
Guizhou-Wind-2022,2025.12.16.16,0.0
Guizhou-Wind-2022,2025.12.16.20,5801.6
Hainan-Central_PV-2022,2025.01.22.00,0.0
Hainan-Central_PV-2022,2025.01.22.04,0.0
Hainan-Central_PV-2022,2025.01.22.08,1960.0000000000007
Hainan-Central_PV-2022,2025.01.22.12,0.0
Hainan-Central_PV-2022,2025.01.22.16,2.2737367544323206e-13
Hainan-Central_PV-2022,2025.01.22.20,0.0
Hainan-Central_PV-2022,2025.02.08.00,0.0
Hainan-Central_PV-2022,2025.02.08.04,0.0
Hainan-Central_PV-2022,2025.02.08.08,1960.0000000000005
Hainan-Central_PV-2022,2025.02.08.12,0.0
Hainan-Central_PV-2022,2025.02.08.16,0.0
Hainan-Central_PV-2022,2025.02.08.20,0.0
Hainan-Central_PV-2022,2025.03.21.00,0.0
Hainan-Central_PV-2022,2025.03.21.04,0.0
Hainan-Central_PV-2022,2025.03.21.08,1960.0000000000007
Hainan-Central_PV-2022,2025.03.21.12,0.0
Hainan-Central_PV-2022,2025.03.21.16,0.0
Hainan-Central_PV-2022,2025.03.21.20,0.0
Hainan-Central_PV-2022,2025.04.11.00,0.0
Hainan-Central_PV-2022,2025.04.11.04,0.0
Hainan-Central_PV-2022,2025.04.11.08,1960.0000000000002
Hainan-Central_PV-2022,2025.04.11.12,2.2737367544323206e-13
Hainan-Central_PV-2022,2025.04.11.16,0.0
Hainan-Central_PV-2022,2025.04.11.20,0.0
Hainan-Central_PV-2022,2025.05.22.00,0.0
Hainan-Central_PV-2022,2025.05.22.04,0.0
Hainan-Central_PV-2022,2025.05.22.08,1960.0000000000005
Hainan-Central_PV-2022,2025.05.22.12,0.0
Hainan-Central_PV-2022,2025.05.22.16,0.0
Hainan-Central_PV-2022,2025.05.22.20,0.0
Hainan-Central_PV-2022,2025.06.16.00,0.0
Hainan-Central_PV-2022,2025.06.16.04,0.0
Hainan-Central_PV-2022,2025.06.16.08,1960.0000000000005
Hainan-Central_PV-2022,2025.06.16.12,0.0
Hainan-Central_PV-2022,2025.06.16.16,0.0
Hainan-Central_PV-2022,2025.06.16.20,0.0
Hainan-Central_PV-2022,2025.07.22.00,0.0
Hainan-Central_PV-2022,2025.07.22.04,0.0
Hainan-Central_PV-2022,2025.07.22.08,1960.0000000000007
Hainan-Central_PV-2022,2025.07.22.12,0.0
Hainan-Central_PV-2022,2025.07.22.16,0.0
Hainan-Central_PV-2022,2025.07.22.20,0.0
Hainan-Central_PV-2022,2025.08.19.00,0.0
Hainan-Central_PV-2022,2025.08.19.04,0.0
Hainan-Central_PV-2022,2025.08.19.08,1960.0000000000007
Hainan-Central_PV-2022,2025.08.19.12,0.0
Hainan-Central_PV-2022,2025.08.19.16,0.0
Hainan-Central_PV-2022,2025.08.19.20,0.0
Hainan-Central_PV-2022,2025.09.20.00,0.0
Hainan-Central_PV-2022,2025.09.20.04,0.0
Hainan-Central_PV-2022,2025.09.20.08,1960.0000000000005
Hainan-Central_PV-2022,2025.09.20.12,2.2737367544323206e-13
Hainan-Central_PV-2022,2025.09.20.16,0.0
Hainan-Central_PV-2022,2025.09.20.20,0.0
