GEN_TPS_1,GEN_TPS_2,StartupGenCapacity
East_Inner_Mongolia-PV-2022,2025.09.20.20,0.0
East_Inner_Mongolia-PV-2022,2025.10.26.00,0.0
East_Inner_Mongolia-PV-2022,2025.10.26.04,0.0
East_Inner_Mongolia-PV-2022,2025.10.26.08,592.9
East_Inner_Mongolia-PV-2022,2025.10.26.12,0.0
East_Inner_Mongolia-PV-2022,2025.10.26.16,0.0
East_Inner_Mongolia-PV-2022,2025.10.26.20,0.0
East_Inner_Mongolia-PV-2022,2025.11.19.00,0.0
East_Inner_Mongolia-PV-2022,2025.11.19.04,0.0
East_Inner_Mongolia-PV-2022,2025.11.19.08,592.9
East_Inner_Mongolia-PV-2022,2025.11.19.12,0.0
East_Inner_Mongolia-PV-2022,2025.11.19.16,0.0
East_Inner_Mongolia-PV-2022,2025.11.19.20,0.0
East_Inner_Mongolia-PV-2022,2025.12.16.00,0.0
East_Inner_Mongolia-PV-2022,2025.12.16.04,0.0
East_Inner_Mongolia-PV-2022,2025.12.16.08,592.9
East_Inner_Mongolia-PV-2022,2025.12.16.12,0.0
East_Inner_Mongolia-PV-2022,2025.12.16.16,0.0
East_Inner_Mongolia-PV-2022,2025.12.16.20,0.0
East_Inner_Mongolia-Wind-2022,2025.01.22.00,0.0
East_Inner_Mongolia-Wind-2022,2025.01.22.04,0.0
East_Inner_Mongolia-Wind-2022,2025.01.22.08,0.0
East_Inner_Mongolia-Wind-2022,2025.01.22.12,0.0
East_Inner_Mongolia-Wind-2022,2025.01.22.16,0.0
East_Inner_Mongolia-Wind-2022,2025.01.22.20,0.0
East_Inner_Mongolia-Wind-2022,2025.02.08.00,0.0
East_Inner_Mongolia-Wind-2022,2025.02.08.04,0.0
East_Inner_Mongolia-Wind-2022,2025.02.08.08,0.0
East_Inner_Mongolia-Wind-2022,2025.02.08.12,0.0
East_Inner_Mongolia-Wind-2022,2025.02.08.16,0.0
East_Inner_Mongolia-Wind-2022,2025.02.08.20,0.0
East_Inner_Mongolia-Wind-2022,2025.03.21.00,0.0
East_Inner_Mongolia-Wind-2022,2025.03.21.04,0.0
East_Inner_Mongolia-Wind-2022,2025.03.21.08,0.0
East_Inner_Mongolia-Wind-2022,2025.03.21.12,0.0
East_Inner_Mongolia-Wind-2022,2025.03.21.16,0.0
East_Inner_Mongolia-Wind-2022,2025.03.21.20,0.0
East_Inner_Mongolia-Wind-2022,2025.04.11.00,0.0
East_Inner_Mongolia-Wind-2022,2025.04.11.04,0.0
East_Inner_Mongolia-Wind-2022,2025.04.11.08,0.0
East_Inner_Mongolia-Wind-2022,2025.04.11.12,0.0
East_Inner_Mongolia-Wind-2022,2025.04.11.16,0.0
East_Inner_Mongolia-Wind-2022,2025.04.11.20,0.0
East_Inner_Mongolia-Wind-2022,2025.05.22.00,0.0
East_Inner_Mongolia-Wind-2022,2025.05.22.04,0.0
East_Inner_Mongolia-Wind-2022,2025.05.22.08,0.0
East_Inner_Mongolia-Wind-2022,2025.05.22.12,0.0
East_Inner_Mongolia-Wind-2022,2025.05.22.16,0.0
East_Inner_Mongolia-Wind-2022,2025.05.22.20,0.0
East_Inner_Mongolia-Wind-2022,2025.06.16.00,0.0
East_Inner_Mongolia-Wind-2022,2025.06.16.04,0.0
East_Inner_Mongolia-Wind-2022,2025.06.16.08,0.0
East_Inner_Mongolia-Wind-2022,2025.06.16.12,0.0
East_Inner_Mongolia-Wind-2022,2025.06.16.16,0.0
East_Inner_Mongolia-Wind-2022,2025.06.16.20,0.0
East_Inner_Mongolia-Wind-2022,2025.07.22.00,0.0
East_Inner_Mongolia-Wind-2022,2025.07.22.04,0.0
East_Inner_Mongolia-Wind-2022,2025.07.22.08,0.0
East_Inner_Mongolia-Wind-2022,2025.07.22.12,0.0
East_Inner_Mongolia-Wind-2022,2025.07.22.16,0.0
East_Inner_Mongolia-Wind-2022,2025.07.22.20,0.0
East_Inner_Mongolia-Wind-2022,2025.08.19.00,0.0
East_Inner_Mongolia-Wind-2022,2025.08.19.04,0.0
East_Inner_Mongolia-Wind-2022,2025.08.19.08,0.0
East_Inner_Mongolia-Wind-2022,2025.08.19.12,0.0
East_Inner_Mongolia-Wind-2022,2025.08.19.16,0.0
East_Inner_Mongolia-Wind-2022,2025.08.19.20,0.0
East_Inner_Mongolia-Wind-2022,2025.09.20.00,0.0
East_Inner_Mongolia-Wind-2022,2025.09.20.04,0.0
East_Inner_Mongolia-Wind-2022,2025.09.20.08,0.0
East_Inner_Mongolia-Wind-2022,2025.09.20.12,0.0
East_Inner_Mongolia-Wind-2022,2025.09.20.16,0.0
East_Inner_Mongolia-Wind-2022,2025.09.20.20,0.0
East_Inner_Mongolia-Wind-2022,2025.10.26.00,0.0
East_Inner_Mongolia-Wind-2022,2025.10.26.04,0.0
East_Inner_Mongolia-Wind-2022,2025.10.26.08,0.0
East_Inner_Mongolia-Wind-2022,2025.10.26.12,0.0
East_Inner_Mongolia-Wind-2022,2025.10.26.16,0.0
East_Inner_Mongolia-Wind-2022,2025.10.26.20,0.0
East_Inner_Mongolia-Wind-2022,2025.11.19.00,0.0
East_Inner_Mongolia-Wind-2022,2025.11.19.04,0.0
East_Inner_Mongolia-Wind-2022,2025.11.19.08,0.0
East_Inner_Mongolia-Wind-2022,2025.11.19.12,0.0
East_Inner_Mongolia-Wind-2022,2025.11.19.16,0.0
East_Inner_Mongolia-Wind-2022,2025.11.19.20,0.0
East_Inner_Mongolia-Wind-2022,2025.12.16.00,0.0
East_Inner_Mongolia-Wind-2022,2025.12.16.04,0.0
East_Inner_Mongolia-Wind-2022,2025.12.16.08,0.0
East_Inner_Mongolia-Wind-2022,2025.12.16.12,0.0
East_Inner_Mongolia-Wind-2022,2025.12.16.16,0.0
East_Inner_Mongolia-Wind-2022,2025.12.16.20,0.0
Fujian-Central_PV-2022,2025.01.22.00,0.0
Fujian-Central_PV-2022,2025.01.22.04,0.0
Fujian-Central_PV-2022,2025.01.22.08,382.2
Fujian-Central_PV-2022,2025.01.22.12,0.0
Fujian-Central_PV-2022,2025.01.22.16,0.0
Fujian-Central_PV-2022,2025.01.22.20,0.0
Fujian-Central_PV-2022,2025.02.08.00,0.0
Fujian-Central_PV-2022,2025.02.08.04,0.0
Fujian-Central_PV-2022,2025.02.08.08,382.2
Fujian-Central_PV-2022,2025.02.08.12,0.0
Fujian-Central_PV-2022,2025.02.08.16,0.0
Fujian-Central_PV-2022,2025.02.08.20,0.0
Fujian-Central_PV-2022,2025.03.21.00,0.0
Fujian-Central_PV-2022,2025.03.21.04,0.0
Fujian-Central_PV-2022,2025.03.21.08,382.2
Fujian-Central_PV-2022,2025.03.21.12,0.0
Fujian-Central_PV-2022,2025.03.21.16,0.0
Fujian-Central_PV-2022,2025.03.21.20,0.0
Fujian-Central_PV-2022,2025.04.11.00,0.0
Fujian-Central_PV-2022,2025.04.11.04,0.0
Fujian-Central_PV-2022,2025.04.11.08,382.2
Fujian-Central_PV-2022,2025.04.11.12,0.0
Fujian-Central_PV-2022,2025.04.11.16,0.0
Fujian-Central_PV-2022,2025.04.11.20,0.0
Fujian-Central_PV-2022,2025.05.22.00,0.0
Fujian-Central_PV-2022,2025.05.22.04,0.0
Fujian-Central_PV-2022,2025.05.22.08,382.2
Fujian-Central_PV-2022,2025.05.22.12,0.0
Fujian-Central_PV-2022,2025.05.22.16,0.0
Fujian-Central_PV-2022,2025.05.22.20,0.0
Fujian-Central_PV-2022,2025.06.16.00,0.0
Fujian-Central_PV-2022,2025.06.16.04,0.0
Fujian-Central_PV-2022,2025.06.16.08,382.2
Fujian-Central_PV-2022,2025.06.16.12,0.0
Fujian-Central_PV-2022,2025.06.16.16,0.0
Fujian-Central_PV-2022,2025.06.16.20,0.0
Fujian-Central_PV-2022,2025.07.22.00,0.0
Fujian-Central_PV-2022,2025.07.22.04,0.0
Fujian-Central_PV-2022,2025.07.22.08,382.2
Fujian-Central_PV-2022,2025.07.22.12,0.0
Fujian-Central_PV-2022,2025.07.22.16,0.0
Fujian-Central_PV-2022,2025.07.22.20,0.0
Fujian-Central_PV-2022,2025.08.19.00,0.0
Fujian-Central_PV-2022,2025.08.19.04,0.0
Fujian-Central_PV-2022,2025.08.19.08,382.2
Fujian-Central_PV-2022,2025.08.19.12,0.0
Fujian-Central_PV-2022,2025.08.19.16,0.0
Fujian-Central_PV-2022,2025.08.19.20,0.0
Fujian-Central_PV-2022,2025.09.20.00,0.0
Fujian-Central_PV-2022,2025.09.20.04,0.0
Fujian-Central_PV-2022,2025.09.20.08,382.2
Fujian-Central_PV-2022,2025.09.20.12,0.0
Fujian-Central_PV-2022,2025.09.20.16,0.0
Fujian-Central_PV-2022,2025.09.20.20,0.0
Fujian-Central_PV-2022,2025.10.26.00,0.0
Fujian-Central_PV-2022,2025.10.26.04,0.0
Fujian-Central_PV-2022,2025.10.26.08,382.2
Fujian-Central_PV-2022,2025.10.26.12,0.0
Fujian-Central_PV-2022,2025.10.26.16,0.0
Fujian-Central_PV-2022,2025.10.26.20,0.0
Fujian-Central_PV-2022,2025.11.19.00,0.0
Fujian-Central_PV-2022,2025.11.19.04,0.0
Fujian-Central_PV-2022,2025.11.19.08,382.2
Fujian-Central_PV-2022,2025.11.19.12,0.0
Fujian-Central_PV-2022,2025.11.19.16,0.0
Fujian-Central_PV-2022,2025.11.19.20,0.0
Fujian-Central_PV-2022,2025.12.16.00,0.0
Fujian-Central_PV-2022,2025.12.16.04,0.0
Fujian-Central_PV-2022,2025.12.16.08,382.2
Fujian-Central_PV-2022,2025.12.16.12,0.0
Fujian-Central_PV-2022,2025.12.16.16,0.0
Fujian-Central_PV-2022,2025.12.16.20,0.0
Fujian-Coal-2022,2025.01.22.00,0.0
Fujian-Coal-2022,2025.01.22.04,0.0
Fujian-Coal-2022,2025.01.22.08,0.0
Fujian-Coal-2022,2025.01.22.12,15791.674947692267
Fujian-Coal-2022,2025.01.22.16,5766.382732036993
Fujian-Coal-2022,2025.01.22.20,0.0
Fujian-Coal-2022,2025.02.08.00,0.0
Fujian-Coal-2022,2025.02.08.04,0.0
Fujian-Coal-2022,2025.02.08.08,0.0
Fujian-Coal-2022,2025.02.08.12,0.0
Fujian-Coal-2022,2025.02.08.16,2390.7102644420183
Fujian-Coal-2022,2025.02.08.20,2786.3755995827732
Fujian-Coal-2022,2025.03.21.00,0.0
Fujian-Coal-2022,2025.03.21.04,0.0
Fujian-Coal-2022,2025.03.21.08,0.0
Fujian-Coal-2022,2025.03.21.12,3444.656674302253
Fujian-Coal-2022,2025.03.21.16,9725.054615016625
Fujian-Coal-2022,2025.03.21.20,2908.6935101082963
Fujian-Coal-2022,2025.04.11.00,637.7487060920848
Fujian-Coal-2022,2025.04.11.04,1878.6006258360212
Fujian-Coal-2022,2025.04.11.08,0.0
Fujian-Coal-2022,2025.04.11.12,3677.2820694292404
Fujian-Coal-2022,2025.04.11.16,18813.013625655087
Fujian-Coal-2022,2025.04.11.20,0.0
Fujian-Coal-2022,2025.05.22.00,1067.9601462435385
Fujian-Coal-2022,2025.05.22.04,0.0
Fujian-Coal-2022,2025.05.22.08,0.0
Fujian-Coal-2022,2025.05.22.12,817.7975648641213
Fujian-Coal-2022,2025.05.22.16,4287.265871170059
Fujian-Coal-2022,2025.05.22.20,0.0
Fujian-Coal-2022,2025.06.16.00,4909.496079620803
Fujian-Coal-2022,2025.06.16.04,0.0
Fujian-Coal-2022,2025.06.16.08,0.0
Fujian-Coal-2022,2025.06.16.12,5389.839558854598
Fujian-Coal-2022,2025.06.16.16,10289.693703267876
Fujian-Coal-2022,2025.06.16.20,0.0
Fujian-Coal-2022,2025.07.22.00,3413.676721260792
Fujian-Coal-2022,2025.07.22.04,0.0
Fujian-Coal-2022,2025.07.22.08,0.0
Fujian-Coal-2022,2025.07.22.12,4518.437294225896
Fujian-Coal-2022,2025.07.22.16,7488.307819900998
Fujian-Coal-2022,2025.07.22.20,0.0
Fujian-Coal-2022,2025.08.19.00,0.0
Fujian-Coal-2022,2025.08.19.04,0.0
Fujian-Coal-2022,2025.08.19.08,10217.715813538956
Fujian-Coal-2022,2025.08.19.12,0.0
Fujian-Coal-2022,2025.08.19.16,5649.268459229495
Fujian-Coal-2022,2025.08.19.20,16241.01106316533
Fujian-Coal-2022,2025.09.20.00,7467.3451801622705
Fujian-Coal-2022,2025.09.20.04,0.0
Fujian-Coal-2022,2025.09.20.08,0.0
Fujian-Coal-2022,2025.09.20.12,3290.498094638697
Fujian-Coal-2022,2025.09.20.16,16096.759355244754
Fujian-Coal-2022,2025.09.20.20,0.0
Fujian-Coal-2022,2025.10.26.00,0.0
Fujian-Coal-2022,2025.10.26.04,0.0
Fujian-Coal-2022,2025.10.26.08,0.0
Fujian-Coal-2022,2025.10.26.12,0.0
Fujian-Coal-2022,2025.10.26.16,12474.69078822714
Fujian-Coal-2022,2025.10.26.20,2204.6236091840674
Fujian-Coal-2022,2025.11.19.00,0.0
Fujian-Coal-2022,2025.11.19.04,0.0
Fujian-Coal-2022,2025.11.19.08,256.03869930165547
Fujian-Coal-2022,2025.11.19.12,7375.826627865847
Fujian-Coal-2022,2025.11.19.16,5062.490486364537
Fujian-Coal-2022,2025.11.19.20,0.0
Fujian-Coal-2022,2025.12.16.00,0.0
Fujian-Coal-2022,2025.12.16.04,0.0
Fujian-Coal-2022,2025.12.16.08,0.0
Fujian-Coal-2022,2025.12.16.12,3528.2352646875624
Fujian-Coal-2022,2025.12.16.16,13526.190476190475
Fujian-Coal-2022,2025.12.16.20,0.0
Fujian-Gas-2022,2025.01.22.00,0.0
Fujian-Gas-2022,2025.01.22.04,0.0
Fujian-Gas-2022,2025.01.22.08,0.0
Fujian-Gas-2022,2025.01.22.12,0.0
Fujian-Gas-2022,2025.01.22.16,0.0
Fujian-Gas-2022,2025.01.22.20,0.0
Fujian-Gas-2022,2025.02.08.00,0.0
Fujian-Gas-2022,2025.02.08.04,0.0
Fujian-Gas-2022,2025.02.08.08,0.0
Fujian-Gas-2022,2025.02.08.12,0.0
Fujian-Gas-2022,2025.02.08.16,0.0
Fujian-Gas-2022,2025.02.08.20,0.0
Fujian-Gas-2022,2025.03.21.00,0.0
Fujian-Gas-2022,2025.03.21.04,0.0
Fujian-Gas-2022,2025.03.21.08,0.0
Fujian-Gas-2022,2025.03.21.12,0.0
Fujian-Gas-2022,2025.03.21.16,0.0
Fujian-Gas-2022,2025.03.21.20,0.0
Fujian-Gas-2022,2025.04.11.00,0.0
Fujian-Gas-2022,2025.04.11.04,0.0
Fujian-Gas-2022,2025.04.11.08,0.0
Fujian-Gas-2022,2025.04.11.12,0.0
Fujian-Gas-2022,2025.04.11.16,0.0
Fujian-Gas-2022,2025.04.11.20,0.0
Fujian-Gas-2022,2025.05.22.00,0.0
Fujian-Gas-2022,2025.05.22.04,0.0
Fujian-Gas-2022,2025.05.22.08,0.0
Fujian-Gas-2022,2025.05.22.12,0.0
Fujian-Gas-2022,2025.05.22.16,0.0
Fujian-Gas-2022,2025.05.22.20,0.0
Fujian-Gas-2022,2025.06.16.00,0.0
Fujian-Gas-2022,2025.06.16.04,0.0
Fujian-Gas-2022,2025.06.16.08,0.0
Fujian-Gas-2022,2025.06.16.12,0.0
Fujian-Gas-2022,2025.06.16.16,0.0
Fujian-Gas-2022,2025.06.16.20,0.0
Fujian-Gas-2022,2025.07.22.00,0.0
Fujian-Gas-2022,2025.07.22.04,0.0
Fujian-Gas-2022,2025.07.22.08,0.0
Fujian-Gas-2022,2025.07.22.12,0.0
Fujian-Gas-2022,2025.07.22.16,0.0
Fujian-Gas-2022,2025.07.22.20,0.0
Fujian-Gas-2022,2025.08.19.00,0.0
Fujian-Gas-2022,2025.08.19.04,0.0
Fujian-Gas-2022,2025.08.19.08,0.0
Fujian-Gas-2022,2025.08.19.12,0.0
Fujian-Gas-2022,2025.08.19.16,0.0
Fujian-Gas-2022,2025.08.19.20,0.0
Fujian-Gas-2022,2025.09.20.00,0.0
Fujian-Gas-2022,2025.09.20.04,0.0
Fujian-Gas-2022,2025.09.20.08,0.0
Fujian-Gas-2022,2025.09.20.12,0.0
Fujian-Gas-2022,2025.09.20.16,0.0
Fujian-Gas-2022,2025.09.20.20,0.0
Fujian-Gas-2022,2025.10.26.00,0.0
Fujian-Gas-2022,2025.10.26.04,0.0
Fujian-Gas-2022,2025.10.26.08,0.0
Fujian-Gas-2022,2025.10.26.12,0.0
Fujian-Gas-2022,2025.10.26.16,0.0
Fujian-Gas-2022,2025.10.26.20,0.0
Fujian-Gas-2022,2025.11.19.00,0.0
Fujian-Gas-2022,2025.11.19.04,0.0
Fujian-Gas-2022,2025.11.19.08,0.0
Fujian-Gas-2022,2025.11.19.12,0.0
Fujian-Gas-2022,2025.11.19.16,0.0
Fujian-Gas-2022,2025.11.19.20,0.0
Fujian-Gas-2022,2025.12.16.00,0.0
Fujian-Gas-2022,2025.12.16.04,0.0
Fujian-Gas-2022,2025.12.16.08,0.0
Fujian-Gas-2022,2025.12.16.12,0.0
Fujian-Gas-2022,2025.12.16.16,0.0
Fujian-Gas-2022,2025.12.16.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.20,0.0
Fujian-Nuclear-2022,2025.01.22.00,0.0
Fujian-Nuclear-2022,2025.01.22.04,0.0
Fujian-Nuclear-2022,2025.01.22.08,0.0
Fujian-Nuclear-2022,2025.01.22.12,0.0
Fujian-Nuclear-2022,2025.01.22.16,0.0
Fujian-Nuclear-2022,2025.01.22.20,0.0
Fujian-Nuclear-2022,2025.02.08.00,0.0
Fujian-Nuclear-2022,2025.02.08.04,0.0
Fujian-Nuclear-2022,2025.02.08.08,0.0
Fujian-Nuclear-2022,2025.02.08.12,0.0
Fujian-Nuclear-2022,2025.02.08.16,0.0
Fujian-Nuclear-2022,2025.02.08.20,0.0
Fujian-Nuclear-2022,2025.03.21.00,0.0
Fujian-Nuclear-2022,2025.03.21.04,0.0
Fujian-Nuclear-2022,2025.03.21.08,0.0
Fujian-Nuclear-2022,2025.03.21.12,0.0
Fujian-Nuclear-2022,2025.03.21.16,0.0
Fujian-Nuclear-2022,2025.03.21.20,0.0
Fujian-Nuclear-2022,2025.04.11.00,0.0
Fujian-Nuclear-2022,2025.04.11.04,0.0
Fujian-Nuclear-2022,2025.04.11.08,0.0
Fujian-Nuclear-2022,2025.04.11.12,0.0
Fujian-Nuclear-2022,2025.04.11.16,0.0
Fujian-Nuclear-2022,2025.04.11.20,0.0
Fujian-Nuclear-2022,2025.05.22.00,0.0
Fujian-Nuclear-2022,2025.05.22.04,0.0
Fujian-Nuclear-2022,2025.05.22.08,0.0
Fujian-Nuclear-2022,2025.05.22.12,0.0
Fujian-Nuclear-2022,2025.05.22.16,0.0
Fujian-Nuclear-2022,2025.05.22.20,0.0
Fujian-Nuclear-2022,2025.06.16.00,0.0
Fujian-Nuclear-2022,2025.06.16.04,0.0
Fujian-Nuclear-2022,2025.06.16.08,0.0
Fujian-Nuclear-2022,2025.06.16.12,0.0
Fujian-Nuclear-2022,2025.06.16.16,0.0
Fujian-Nuclear-2022,2025.06.16.20,0.0
Fujian-Nuclear-2022,2025.07.22.00,0.0
Fujian-Nuclear-2022,2025.07.22.04,0.0
Fujian-Nuclear-2022,2025.07.22.08,0.0
Fujian-Nuclear-2022,2025.07.22.12,0.0
Fujian-Nuclear-2022,2025.07.22.16,0.0
Fujian-Nuclear-2022,2025.07.22.20,0.0
Fujian-Nuclear-2022,2025.08.19.00,0.0
Fujian-Nuclear-2022,2025.08.19.04,0.0
Fujian-Nuclear-2022,2025.08.19.08,0.0
Fujian-Nuclear-2022,2025.08.19.12,0.0
Fujian-Nuclear-2022,2025.08.19.16,0.0
Fujian-Nuclear-2022,2025.08.19.20,0.0
Fujian-Nuclear-2022,2025.09.20.00,0.0
Fujian-Nuclear-2022,2025.09.20.04,0.0
Fujian-Nuclear-2022,2025.09.20.08,0.0
Fujian-Nuclear-2022,2025.09.20.12,0.0
Fujian-Nuclear-2022,2025.09.20.16,0.0
Fujian-Nuclear-2022,2025.09.20.20,0.0
Fujian-Nuclear-2022,2025.10.26.00,0.0
Fujian-Nuclear-2022,2025.10.26.04,0.0
Fujian-Nuclear-2022,2025.10.26.08,0.0
Fujian-Nuclear-2022,2025.10.26.12,0.0
Fujian-Nuclear-2022,2025.10.26.16,0.0
Fujian-Nuclear-2022,2025.10.26.20,0.0
Fujian-Nuclear-2022,2025.11.19.00,0.0
Fujian-Nuclear-2022,2025.11.19.04,0.0
Fujian-Nuclear-2022,2025.11.19.08,0.0
Fujian-Nuclear-2022,2025.11.19.12,0.0
Fujian-Nuclear-2022,2025.11.19.16,0.0
Fujian-Nuclear-2022,2025.11.19.20,0.0
Fujian-Nuclear-2022,2025.12.16.00,0.0
Fujian-Nuclear-2022,2025.12.16.04,0.0
Fujian-Nuclear-2022,2025.12.16.08,0.0
Fujian-Nuclear-2022,2025.12.16.12,0.0
Fujian-Nuclear-2022,2025.12.16.16,0.0
Fujian-Nuclear-2022,2025.12.16.20,0.0
Fujian-PV-2022,2025.01.22.00,0.0
Fujian-PV-2022,2025.01.22.04,0.0
Fujian-PV-2022,2025.01.22.08,4174.8
Fujian-PV-2022,2025.01.22.12,0.0
Fujian-PV-2022,2025.01.22.16,0.0
Fujian-PV-2022,2025.01.22.20,0.0
Fujian-PV-2022,2025.02.08.00,0.0
Fujian-PV-2022,2025.02.08.04,0.0
Fujian-PV-2022,2025.02.08.08,4174.8
Fujian-PV-2022,2025.02.08.12,0.0
Fujian-PV-2022,2025.02.08.16,0.0
Fujian-PV-2022,2025.02.08.20,0.0
Fujian-PV-2022,2025.03.21.00,0.0
Fujian-PV-2022,2025.03.21.04,0.0
Fujian-PV-2022,2025.03.21.08,4174.8
Fujian-PV-2022,2025.03.21.12,0.0
Fujian-PV-2022,2025.03.21.16,0.0
Fujian-PV-2022,2025.03.21.20,0.0
Fujian-PV-2022,2025.04.11.00,0.0
Fujian-PV-2022,2025.04.11.04,0.0
Fujian-PV-2022,2025.04.11.08,4174.8
Fujian-PV-2022,2025.04.11.12,0.0
Fujian-PV-2022,2025.04.11.16,0.0
Fujian-PV-2022,2025.04.11.20,0.0
Fujian-PV-2022,2025.05.22.00,0.0
Fujian-PV-2022,2025.05.22.04,0.0
Fujian-PV-2022,2025.05.22.08,4174.8
Fujian-PV-2022,2025.05.22.12,0.0
Fujian-PV-2022,2025.05.22.16,0.0
Fujian-PV-2022,2025.05.22.20,0.0
Fujian-PV-2022,2025.06.16.00,0.0
Fujian-PV-2022,2025.06.16.04,0.0
Fujian-PV-2022,2025.06.16.08,4174.8
Fujian-PV-2022,2025.06.16.12,0.0
Fujian-PV-2022,2025.06.16.16,0.0
Fujian-PV-2022,2025.06.16.20,0.0
Fujian-PV-2022,2025.07.22.00,0.0
Fujian-PV-2022,2025.07.22.04,0.0
Fujian-PV-2022,2025.07.22.08,4174.8
Fujian-PV-2022,2025.07.22.12,0.0
Fujian-PV-2022,2025.07.22.16,0.0
Fujian-PV-2022,2025.07.22.20,0.0
Fujian-PV-2022,2025.08.19.00,0.0
Fujian-PV-2022,2025.08.19.04,0.0
