GEN_TPS_1,GEN_TPS_2,ShutdownGenCapacity
Fujian-Central_PV-2022,2025.03.21.08,0.0
Fujian-Central_PV-2022,2025.03.21.12,0.0
Fujian-Central_PV-2022,2025.03.21.16,0.0
Fujian-Central_PV-2022,2025.03.21.20,382.2
Fujian-Central_PV-2022,2025.04.11.00,0.0
Fujian-Central_PV-2022,2025.04.11.04,0.0
Fujian-Central_PV-2022,2025.04.11.08,0.0
Fujian-Central_PV-2022,2025.04.11.12,0.0
Fujian-Central_PV-2022,2025.04.11.16,0.0
Fujian-Central_PV-2022,2025.04.11.20,382.2
Fujian-Central_PV-2022,2025.05.22.00,0.0
Fujian-Central_PV-2022,2025.05.22.04,0.0
Fujian-Central_PV-2022,2025.05.22.08,0.0
Fujian-Central_PV-2022,2025.05.22.12,0.0
Fujian-Central_PV-2022,2025.05.22.16,0.0
Fujian-Central_PV-2022,2025.05.22.20,382.2
Fujian-Central_PV-2022,2025.06.16.00,0.0
Fujian-Central_PV-2022,2025.06.16.04,0.0
Fujian-Central_PV-2022,2025.06.16.08,0.0
Fujian-Central_PV-2022,2025.06.16.12,0.0
Fujian-Central_PV-2022,2025.06.16.16,0.0
Fujian-Central_PV-2022,2025.06.16.20,382.2
Fujian-Central_PV-2022,2025.07.22.00,0.0
Fujian-Central_PV-2022,2025.07.22.04,0.0
Fujian-Central_PV-2022,2025.07.22.08,0.0
Fujian-Central_PV-2022,2025.07.22.12,0.0
Fujian-Central_PV-2022,2025.07.22.16,0.0
Fujian-Central_PV-2022,2025.07.22.20,382.2
Fujian-Central_PV-2022,2025.08.19.00,0.0
Fujian-Central_PV-2022,2025.08.19.04,0.0
Fujian-Central_PV-2022,2025.08.19.08,0.0
Fujian-Central_PV-2022,2025.08.19.12,0.0
Fujian-Central_PV-2022,2025.08.19.16,0.0
Fujian-Central_PV-2022,2025.08.19.20,382.2
Fujian-Central_PV-2022,2025.09.20.00,0.0
Fujian-Central_PV-2022,2025.09.20.04,0.0
Fujian-Central_PV-2022,2025.09.20.08,0.0
Fujian-Central_PV-2022,2025.09.20.12,0.0
Fujian-Central_PV-2022,2025.09.20.16,0.0
Fujian-Central_PV-2022,2025.09.20.20,382.2
Fujian-Central_PV-2022,2025.10.26.00,0.0
Fujian-Central_PV-2022,2025.10.26.04,0.0
Fujian-Central_PV-2022,2025.10.26.08,0.0
Fujian-Central_PV-2022,2025.10.26.12,0.0
Fujian-Central_PV-2022,2025.10.26.16,0.0
Fujian-Central_PV-2022,2025.10.26.20,382.2
Fujian-Central_PV-2022,2025.11.19.00,0.0
Fujian-Central_PV-2022,2025.11.19.04,0.0
Fujian-Central_PV-2022,2025.11.19.08,0.0
Fujian-Central_PV-2022,2025.11.19.12,0.0
Fujian-Central_PV-2022,2025.11.19.16,0.0
Fujian-Central_PV-2022,2025.11.19.20,382.2
Fujian-Central_PV-2022,2025.12.16.00,0.0
Fujian-Central_PV-2022,2025.12.16.04,0.0
Fujian-Central_PV-2022,2025.12.16.08,0.0
Fujian-Central_PV-2022,2025.12.16.12,0.0
Fujian-Central_PV-2022,2025.12.16.16,0.0
Fujian-Central_PV-2022,2025.12.16.20,382.2
Fujian-Coal-2022,2025.01.22.00,2960.5342697140222
Fujian-Coal-2022,2025.01.22.04,24.88669990426206
Fujian-Coal-2022,2025.01.22.08,5359.108570873322
Fujian-Coal-2022,2025.01.22.12,0.0
Fujian-Coal-2022,2025.01.22.16,0.0
Fujian-Coal-2022,2025.01.22.20,13213.528139237653
Fujian-Coal-2022,2025.02.08.00,1887.5447610076849
Fujian-Coal-2022,2025.02.08.04,1278.6593542310125
Fujian-Coal-2022,2025.02.08.08,866.1885948016532
Fujian-Coal-2022,2025.02.08.12,1144.6931539844413
Fujian-Coal-2022,2025.02.08.16,0.0
Fujian-Coal-2022,2025.02.08.20,0.0
Fujian-Coal-2022,2025.03.21.00,7526.228452142968
Fujian-Coal-2022,2025.03.21.04,5098.41282241943
Fujian-Coal-2022,2025.03.21.08,3453.7635248647757
Fujian-Coal-2022,2025.03.21.12,0.0
Fujian-Coal-2022,2025.03.21.16,0.0
Fujian-Coal-2022,2025.03.21.20,0.0
Fujian-Coal-2022,2025.04.11.00,0.0
Fujian-Coal-2022,2025.04.11.04,0.0
Fujian-Coal-2022,2025.04.11.08,7594.008319726747
Fujian-Coal-2022,2025.04.11.12,0.0
Fujian-Coal-2022,2025.04.11.16,0.0
Fujian-Coal-2022,2025.04.11.20,17412.63670728569
Fujian-Coal-2022,2025.05.22.00,0.0
Fujian-Coal-2022,2025.05.22.04,2740.2277028596664
Fujian-Coal-2022,2025.05.22.08,1856.2832825823534
Fujian-Coal-2022,2025.05.22.12,0.0
Fujian-Coal-2022,2025.05.22.16,0.0
Fujian-Coal-2022,2025.05.22.20,1576.5125968356988
Fujian-Coal-2022,2025.06.16.00,0.0
Fujian-Coal-2022,2025.06.16.04,4167.653717844485
Fujian-Coal-2022,2025.06.16.08,2823.2492927333615
Fujian-Coal-2022,2025.06.16.12,0.0
Fujian-Coal-2022,2025.06.16.16,0.0
Fujian-Coal-2022,2025.06.16.20,13598.126331165431
Fujian-Coal-2022,2025.07.22.00,0.0
Fujian-Coal-2022,2025.07.22.04,2897.857997674696
Fujian-Coal-2022,2025.07.22.08,2366.80048745166
Fujian-Coal-2022,2025.07.22.12,0.0
Fujian-Coal-2022,2025.07.22.16,0.0
Fujian-Coal-2022,2025.07.22.20,10155.76335026133
Fujian-Coal-2022,2025.08.19.00,4417.082099048657
Fujian-Coal-2022,2025.08.19.04,15592.146635618372
Fujian-Coal-2022,2025.08.19.08,0.0
Fujian-Coal-2022,2025.08.19.12,12098.766601266752
Fujian-Coal-2022,2025.08.19.16,0.0
Fujian-Coal-2022,2025.08.19.20,0.0
Fujian-Coal-2022,2025.09.20.00,0.0
Fujian-Coal-2022,2025.09.20.04,6339.002699628414
Fujian-Coal-2022,2025.09.20.08,4294.163119103119
Fujian-Coal-2022,2025.09.20.12,0.0
Fujian-Coal-2022,2025.09.20.16,0.0
Fujian-Coal-2022,2025.09.20.20,16221.436811314188
Fujian-Coal-2022,2025.10.26.00,1493.4547029956593
Fujian-Coal-2022,2025.10.26.04,5388.5039433639795
Fujian-Coal-2022,2025.10.26.08,3650.2768648594692
Fujian-Coal-2022,2025.10.26.12,4147.078886192101
Fujian-Coal-2022,2025.10.26.16,0.0
Fujian-Coal-2022,2025.10.26.20,0.0
Fujian-Coal-2022,2025.11.19.00,5523.321730881498
Fujian-Coal-2022,2025.11.19.04,3741.60504350037
Fujian-Coal-2022,2025.11.19.08,0.0
Fujian-Coal-2022,2025.11.19.12,0.0
Fujian-Coal-2022,2025.11.19.16,0.0
Fujian-Coal-2022,2025.11.19.20,3429.429039150171
Fujian-Coal-2022,2025.12.16.00,3670.528655292048
Fujian-Coal-2022,2025.12.16.04,7978.861724099337
Fujian-Coal-2022,2025.12.16.08,5405.035361486653
Fujian-Coal-2022,2025.12.16.12,0.0
Fujian-Coal-2022,2025.12.16.16,0.0
Fujian-Coal-2022,2025.12.16.20,0.0
Fujian-Gas-2022,2025.01.22.00,0.0
Fujian-Gas-2022,2025.01.22.04,0.0
Fujian-Gas-2022,2025.01.22.08,0.0
Fujian-Gas-2022,2025.01.22.12,0.0
Fujian-Gas-2022,2025.01.22.16,0.0
Fujian-Gas-2022,2025.01.22.20,0.0
Fujian-Gas-2022,2025.02.08.00,0.0
Fujian-Gas-2022,2025.02.08.04,0.0
Fujian-Gas-2022,2025.02.08.08,0.0
Fujian-Gas-2022,2025.02.08.12,0.0
Fujian-Gas-2022,2025.02.08.16,0.0
Fujian-Gas-2022,2025.02.08.20,0.0
Fujian-Gas-2022,2025.03.21.00,0.0
Fujian-Gas-2022,2025.03.21.04,0.0
Fujian-Gas-2022,2025.03.21.08,0.0
Fujian-Gas-2022,2025.03.21.12,0.0
Fujian-Gas-2022,2025.03.21.16,0.0
Fujian-Gas-2022,2025.03.21.20,0.0
Fujian-Gas-2022,2025.04.11.00,0.0
Fujian-Gas-2022,2025.04.11.04,0.0
Fujian-Gas-2022,2025.04.11.08,0.0
Fujian-Gas-2022,2025.04.11.12,0.0
Fujian-Gas-2022,2025.04.11.16,0.0
Fujian-Gas-2022,2025.04.11.20,0.0
Fujian-Gas-2022,2025.05.22.00,0.0
Fujian-Gas-2022,2025.05.22.04,0.0
Fujian-Gas-2022,2025.05.22.08,0.0
Fujian-Gas-2022,2025.05.22.12,0.0
Fujian-Gas-2022,2025.05.22.16,0.0
Fujian-Gas-2022,2025.05.22.20,0.0
Fujian-Gas-2022,2025.06.16.00,0.0
Fujian-Gas-2022,2025.06.16.04,0.0
Fujian-Gas-2022,2025.06.16.08,0.0
Fujian-Gas-2022,2025.06.16.12,0.0
Fujian-Gas-2022,2025.06.16.16,0.0
Fujian-Gas-2022,2025.06.16.20,0.0
Fujian-Gas-2022,2025.07.22.00,0.0
Fujian-Gas-2022,2025.07.22.04,0.0
Fujian-Gas-2022,2025.07.22.08,0.0
Fujian-Gas-2022,2025.07.22.12,0.0
Fujian-Gas-2022,2025.07.22.16,0.0
Fujian-Gas-2022,2025.07.22.20,0.0
Fujian-Gas-2022,2025.08.19.00,0.0
Fujian-Gas-2022,2025.08.19.04,0.0
Fujian-Gas-2022,2025.08.19.08,0.0
Fujian-Gas-2022,2025.08.19.12,0.0
Fujian-Gas-2022,2025.08.19.16,0.0
Fujian-Gas-2022,2025.08.19.20,0.0
Fujian-Gas-2022,2025.09.20.00,0.0
Fujian-Gas-2022,2025.09.20.04,0.0
Fujian-Gas-2022,2025.09.20.08,0.0
Fujian-Gas-2022,2025.09.20.12,0.0
Fujian-Gas-2022,2025.09.20.16,0.0
Fujian-Gas-2022,2025.09.20.20,0.0
Fujian-Gas-2022,2025.10.26.00,0.0
Fujian-Gas-2022,2025.10.26.04,0.0
Fujian-Gas-2022,2025.10.26.08,0.0
Fujian-Gas-2022,2025.10.26.12,0.0
Fujian-Gas-2022,2025.10.26.16,0.0
Fujian-Gas-2022,2025.10.26.20,0.0
Fujian-Gas-2022,2025.11.19.00,0.0
Fujian-Gas-2022,2025.11.19.04,0.0
Fujian-Gas-2022,2025.11.19.08,0.0
Fujian-Gas-2022,2025.11.19.12,0.0
Fujian-Gas-2022,2025.11.19.16,0.0
Fujian-Gas-2022,2025.11.19.20,0.0
Fujian-Gas-2022,2025.12.16.00,0.0
Fujian-Gas-2022,2025.12.16.04,0.0
Fujian-Gas-2022,2025.12.16.08,0.0
Fujian-Gas-2022,2025.12.16.12,0.0
Fujian-Gas-2022,2025.12.16.16,0.0
Fujian-Gas-2022,2025.12.16.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.01.22.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.02.08.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.03.21.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.04.11.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.05.22.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.06.16.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.07.22.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.08.19.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.09.20.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.10.26.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.11.19.20,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.00,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.04,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.08,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.12,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.16,0.0
Fujian-Hydro_Nonpumped-2022,2025.12.16.20,0.0
Fujian-Nuclear-2022,2025.01.22.00,0.0
Fujian-Nuclear-2022,2025.01.22.04,0.0
Fujian-Nuclear-2022,2025.01.22.08,0.0
Fujian-Nuclear-2022,2025.01.22.12,0.0
Fujian-Nuclear-2022,2025.01.22.16,0.0
Fujian-Nuclear-2022,2025.01.22.20,0.0
Fujian-Nuclear-2022,2025.02.08.00,0.0
Fujian-Nuclear-2022,2025.02.08.04,0.0
Fujian-Nuclear-2022,2025.02.08.08,0.0
Fujian-Nuclear-2022,2025.02.08.12,0.0
Fujian-Nuclear-2022,2025.02.08.16,0.0
Fujian-Nuclear-2022,2025.02.08.20,0.0
Fujian-Nuclear-2022,2025.03.21.00,0.0
Fujian-Nuclear-2022,2025.03.21.04,0.0
Fujian-Nuclear-2022,2025.03.21.08,0.0
Fujian-Nuclear-2022,2025.03.21.12,0.0
Fujian-Nuclear-2022,2025.03.21.16,0.0
Fujian-Nuclear-2022,2025.03.21.20,0.0
Fujian-Nuclear-2022,2025.04.11.00,0.0
Fujian-Nuclear-2022,2025.04.11.04,0.0
Fujian-Nuclear-2022,2025.04.11.08,0.0
Fujian-Nuclear-2022,2025.04.11.12,0.0
Fujian-Nuclear-2022,2025.04.11.16,0.0
Fujian-Nuclear-2022,2025.04.11.20,0.0
Fujian-Nuclear-2022,2025.05.22.00,0.0
Fujian-Nuclear-2022,2025.05.22.04,0.0
Fujian-Nuclear-2022,2025.05.22.08,0.0
Fujian-Nuclear-2022,2025.05.22.12,0.0
Fujian-Nuclear-2022,2025.05.22.16,0.0
Fujian-Nuclear-2022,2025.05.22.20,0.0
Fujian-Nuclear-2022,2025.06.16.00,0.0
Fujian-Nuclear-2022,2025.06.16.04,0.0
Fujian-Nuclear-2022,2025.06.16.08,0.0
Fujian-Nuclear-2022,2025.06.16.12,0.0
Fujian-Nuclear-2022,2025.06.16.16,0.0
Fujian-Nuclear-2022,2025.06.16.20,0.0
Fujian-Nuclear-2022,2025.07.22.00,0.0
Fujian-Nuclear-2022,2025.07.22.04,0.0
Fujian-Nuclear-2022,2025.07.22.08,0.0
Fujian-Nuclear-2022,2025.07.22.12,0.0
Fujian-Nuclear-2022,2025.07.22.16,0.0
Fujian-Nuclear-2022,2025.07.22.20,0.0
Fujian-Nuclear-2022,2025.08.19.00,0.0
Fujian-Nuclear-2022,2025.08.19.04,0.0
Fujian-Nuclear-2022,2025.08.19.08,0.0
Fujian-Nuclear-2022,2025.08.19.12,0.0
Fujian-Nuclear-2022,2025.08.19.16,0.0
Fujian-Nuclear-2022,2025.08.19.20,0.0
Fujian-Nuclear-2022,2025.09.20.00,0.0
Fujian-Nuclear-2022,2025.09.20.04,0.0
Fujian-Nuclear-2022,2025.09.20.08,0.0
Fujian-Nuclear-2022,2025.09.20.12,0.0
Fujian-Nuclear-2022,2025.09.20.16,0.0
Fujian-Nuclear-2022,2025.09.20.20,0.0
Fujian-Nuclear-2022,2025.10.26.00,0.0
Fujian-Nuclear-2022,2025.10.26.04,0.0
Fujian-Nuclear-2022,2025.10.26.08,0.0
Fujian-Nuclear-2022,2025.10.26.12,0.0
Fujian-Nuclear-2022,2025.10.26.16,0.0
Fujian-Nuclear-2022,2025.10.26.20,0.0
Fujian-Nuclear-2022,2025.11.19.00,0.0
Fujian-Nuclear-2022,2025.11.19.04,0.0
Fujian-Nuclear-2022,2025.11.19.08,0.0
Fujian-Nuclear-2022,2025.11.19.12,0.0
Fujian-Nuclear-2022,2025.11.19.16,0.0
Fujian-Nuclear-2022,2025.11.19.20,0.0
Fujian-Nuclear-2022,2025.12.16.00,0.0
Fujian-Nuclear-2022,2025.12.16.04,0.0
Fujian-Nuclear-2022,2025.12.16.08,0.0
Fujian-Nuclear-2022,2025.12.16.12,0.0
Fujian-Nuclear-2022,2025.12.16.16,0.0
Fujian-Nuclear-2022,2025.12.16.20,0.0
Fujian-PV-2022,2025.01.22.00,0.0
Fujian-PV-2022,2025.01.22.04,0.0
Fujian-PV-2022,2025.01.22.08,0.0
Fujian-PV-2022,2025.01.22.12,0.0
Fujian-PV-2022,2025.01.22.16,0.0
Fujian-PV-2022,2025.01.22.20,4174.8
Fujian-PV-2022,2025.02.08.00,0.0
Fujian-PV-2022,2025.02.08.04,0.0
Fujian-PV-2022,2025.02.08.08,0.0
Fujian-PV-2022,2025.02.08.12,0.0
Fujian-PV-2022,2025.02.08.16,0.0
Fujian-PV-2022,2025.02.08.20,4174.8
Fujian-PV-2022,2025.03.21.00,0.0
Fujian-PV-2022,2025.03.21.04,0.0
Fujian-PV-2022,2025.03.21.08,0.0
Fujian-PV-2022,2025.03.21.12,0.0
Fujian-PV-2022,2025.03.21.16,0.0
Fujian-PV-2022,2025.03.21.20,4174.8
Fujian-PV-2022,2025.04.11.00,0.0
Fujian-PV-2022,2025.04.11.04,0.0
Fujian-PV-2022,2025.04.11.08,0.0
Fujian-PV-2022,2025.04.11.12,0.0
Fujian-PV-2022,2025.04.11.16,0.0
Fujian-PV-2022,2025.04.11.20,4174.8
Fujian-PV-2022,2025.05.22.00,0.0
Fujian-PV-2022,2025.05.22.04,0.0
Fujian-PV-2022,2025.05.22.08,0.0
Fujian-PV-2022,2025.05.22.12,0.0
Fujian-PV-2022,2025.05.22.16,0.0
Fujian-PV-2022,2025.05.22.20,4174.8
Fujian-PV-2022,2025.06.16.00,0.0
Fujian-PV-2022,2025.06.16.04,0.0
Fujian-PV-2022,2025.06.16.08,0.0
Fujian-PV-2022,2025.06.16.12,0.0
Fujian-PV-2022,2025.06.16.16,0.0
Fujian-PV-2022,2025.06.16.20,4174.8
Fujian-PV-2022,2025.07.22.00,0.0
Fujian-PV-2022,2025.07.22.04,0.0
Fujian-PV-2022,2025.07.22.08,0.0
Fujian-PV-2022,2025.07.22.12,0.0
Fujian-PV-2022,2025.07.22.16,0.0
Fujian-PV-2022,2025.07.22.20,4174.8
Fujian-PV-2022,2025.08.19.00,0.0
Fujian-PV-2022,2025.08.19.04,0.0
Fujian-PV-2022,2025.08.19.08,0.0
Fujian-PV-2022,2025.08.19.12,0.0
Fujian-PV-2022,2025.08.19.16,0.0
Fujian-PV-2022,2025.08.19.20,4174.8
Fujian-PV-2022,2025.09.20.00,0.0
Fujian-PV-2022,2025.09.20.04,0.0
Fujian-PV-2022,2025.09.20.08,0.0
Fujian-PV-2022,2025.09.20.12,0.0
Fujian-PV-2022,2025.09.20.16,0.0
Fujian-PV-2022,2025.09.20.20,4174.8
Fujian-PV-2022,2025.10.26.00,0.0
Fujian-PV-2022,2025.10.26.04,0.0
Fujian-PV-2022,2025.10.26.08,0.0
Fujian-PV-2022,2025.10.26.12,0.0
Fujian-PV-2022,2025.10.26.16,0.0
Fujian-PV-2022,2025.10.26.20,4174.8
Fujian-PV-2022,2025.11.19.00,0.0
Fujian-PV-2022,2025.11.19.04,0.0
Fujian-PV-2022,2025.11.19.08,0.0
Fujian-PV-2022,2025.11.19.12,0.0
Fujian-PV-2022,2025.11.19.16,0.0
Fujian-PV-2022,2025.11.19.20,4174.8
Fujian-PV-2022,2025.12.16.00,0.0
Fujian-PV-2022,2025.12.16.04,0.0
Fujian-PV-2022,2025.12.16.08,0.0
Fujian-PV-2022,2025.12.16.12,0.0
Fujian-PV-2022,2025.12.16.16,0.0
Fujian-PV-2022,2025.12.16.20,4174.8
Fujian-Wind-2022,2025.01.22.00,0.0
Fujian-Wind-2022,2025.01.22.04,0.0
Fujian-Wind-2022,2025.01.22.08,0.0
Fujian-Wind-2022,2025.01.22.12,0.0
Fujian-Wind-2022,2025.01.22.16,0.0
Fujian-Wind-2022,2025.01.22.20,0.0
Fujian-Wind-2022,2025.02.08.00,0.0
Fujian-Wind-2022,2025.02.08.04,0.0
Fujian-Wind-2022,2025.02.08.08,0.0
Fujian-Wind-2022,2025.02.08.12,0.0
Fujian-Wind-2022,2025.02.08.16,0.0
Fujian-Wind-2022,2025.02.08.20,0.0
Fujian-Wind-2022,2025.03.21.00,0.0
Fujian-Wind-2022,2025.03.21.04,0.0
Fujian-Wind-2022,2025.03.21.08,0.0
Fujian-Wind-2022,2025.03.21.12,0.0
Fujian-Wind-2022,2025.03.21.16,0.0
Fujian-Wind-2022,2025.03.21.20,0.0
Fujian-Wind-2022,2025.04.11.00,0.0
Fujian-Wind-2022,2025.04.11.04,0.0
Fujian-Wind-2022,2025.04.11.08,0.0
Fujian-Wind-2022,2025.04.11.12,0.0
Fujian-Wind-2022,2025.04.11.16,0.0
Fujian-Wind-2022,2025.04.11.20,0.0
Fujian-Wind-2022,2025.05.22.00,0.0
Fujian-Wind-2022,2025.05.22.04,0.0
Fujian-Wind-2022,2025.05.22.08,0.0
Fujian-Wind-2022,2025.05.22.12,0.0
Fujian-Wind-2022,2025.05.22.16,0.0
Fujian-Wind-2022,2025.05.22.20,0.0
Fujian-Wind-2022,2025.06.16.00,7271.599999999999
Fujian-Wind-2022,2025.06.16.04,0.0
Fujian-Wind-2022,2025.06.16.08,0.0
Fujian-Wind-2022,2025.06.16.12,0.0
Fujian-Wind-2022,2025.06.16.16,0.0
Fujian-Wind-2022,2025.06.16.20,0.0
Fujian-Wind-2022,2025.07.22.00,0.0
Fujian-Wind-2022,2025.07.22.04,0.0
Fujian-Wind-2022,2025.07.22.08,0.0
Fujian-Wind-2022,2025.07.22.12,0.0
Fujian-Wind-2022,2025.07.22.16,0.0
Fujian-Wind-2022,2025.07.22.20,0.0
Fujian-Wind-2022,2025.08.19.00,0.0
Fujian-Wind-2022,2025.08.19.04,0.0
Fujian-Wind-2022,2025.08.19.08,0.0
Fujian-Wind-2022,2025.08.19.12,0.0
Fujian-Wind-2022,2025.08.19.16,0.0
Fujian-Wind-2022,2025.08.19.20,0.0
Fujian-Wind-2022,2025.09.20.00,0.0
Fujian-Wind-2022,2025.09.20.04,0.0
Fujian-Wind-2022,2025.09.20.08,0.0
Fujian-Wind-2022,2025.09.20.12,0.0
Fujian-Wind-2022,2025.09.20.16,0.0
Fujian-Wind-2022,2025.09.20.20,0.0
Fujian-Wind-2022,2025.10.26.00,0.0
Fujian-Wind-2022,2025.10.26.04,0.0
Fujian-Wind-2022,2025.10.26.08,0.0
Fujian-Wind-2022,2025.10.26.12,0.0
Fujian-Wind-2022,2025.10.26.16,0.0
Fujian-Wind-2022,2025.10.26.20,0.0
Fujian-Wind-2022,2025.11.19.00,0.0
Fujian-Wind-2022,2025.11.19.04,0.0
Fujian-Wind-2022,2025.11.19.08,0.0
Fujian-Wind-2022,2025.11.19.12,0.0
Fujian-Wind-2022,2025.11.19.16,0.0
Fujian-Wind-2022,2025.11.19.20,0.0
Fujian-Wind-2022,2025.12.16.00,0.0
Fujian-Wind-2022,2025.12.16.04,0.0
Fujian-Wind-2022,2025.12.16.08,0.0
Fujian-Wind-2022,2025.12.16.12,0.0
Fujian-Wind-2022,2025.12.16.16,0.0
Fujian-Wind-2022,2025.12.16.20,0.0
Gansu-Central_PV-2022,2025.01.22.00,0.0
Gansu-Central_PV-2022,2025.01.22.04,0.0
Gansu-Central_PV-2022,2025.01.22.08,0.0
Gansu-Central_PV-2022,2025.01.22.12,0.0
Gansu-Central_PV-2022,2025.01.22.16,0.0
Gansu-Central_PV-2022,2025.01.22.20,12847.8
Gansu-Central_PV-2022,2025.02.08.00,0.0
Gansu-Central_PV-2022,2025.02.08.04,0.0
Gansu-Central_PV-2022,2025.02.08.08,0.0
Gansu-Central_PV-2022,2025.02.08.12,0.0
Gansu-Central_PV-2022,2025.02.08.16,0.0
Gansu-Central_PV-2022,2025.02.08.20,12847.8
Gansu-Central_PV-2022,2025.03.21.00,0.0
Gansu-Central_PV-2022,2025.03.21.04,0.0
Gansu-Central_PV-2022,2025.03.21.08,0.0
Gansu-Central_PV-2022,2025.03.21.12,0.0
Gansu-Central_PV-2022,2025.03.21.16,0.0
Gansu-Central_PV-2022,2025.03.21.20,12847.8
Gansu-Central_PV-2022,2025.04.11.00,0.0
Gansu-Central_PV-2022,2025.04.11.04,0.0
Gansu-Central_PV-2022,2025.04.11.08,0.0
Gansu-Central_PV-2022,2025.04.11.12,0.0
Gansu-Central_PV-2022,2025.04.11.16,0.0
Gansu-Central_PV-2022,2025.04.11.20,12847.8
Gansu-Central_PV-2022,2025.05.22.00,12847.8
Gansu-Central_PV-2022,2025.05.22.04,0.0
Gansu-Central_PV-2022,2025.05.22.08,0.0
Gansu-Central_PV-2022,2025.05.22.12,0.0
