load_zone,timestamp,component,injects_or_withdraws,value
Jilin,2025.12.16.00,StorageNetDisChargeforDis,injects,0.0
Jilin,2025.12.16.00,EvDischargePower,injects,0.0
Jilin,2025.12.16.00,zone_demand_mw,withdraws,-13652.1266932057
Jilin,2025.12.16.00,StorageNetChargeforDis,withdraws,-0.0
Jilin,2025.12.16.00,EvChargePower,withdraws,-259.02706263157893
Jilin,2025.12.16.04,ZoneTotalDistributedDispatch,injects,0.0
Jilin,2025.12.16.04,InjectIntoDistributedGrid,injects,12904.4154691959
Jilin,2025.12.16.04,StorageNetDisChargeforDis,injects,0.0
Jilin,2025.12.16.04,EvDischargePower,injects,0.0
Jilin,2025.12.16.04,zone_demand_mw,withdraws,-12885.4380691959
Jilin,2025.12.16.04,StorageNetChargeforDis,withdraws,-0.0
Jilin,2025.12.16.04,EvChargePower,withdraws,-18.9774
Jilin,2025.12.16.08,ZoneTotalDistributedDispatch,injects,281.2121956000001
Jilin,2025.12.16.08,InjectIntoDistributedGrid,injects,16187.9228721667
Jilin,2025.12.16.08,StorageNetDisChargeforDis,injects,0.0
Jilin,2025.12.16.08,EvDischargePower,injects,0.0
Jilin,2025.12.16.08,zone_demand_mw,withdraws,-16468.6606327667
Jilin,2025.12.16.08,StorageNetChargeforDis,withdraws,-0.0
Jilin,2025.12.16.08,EvChargePower,withdraws,-0.47443499999999994
Jilin,2025.12.16.12,ZoneTotalDistributedDispatch,injects,609.7367528000001
Jilin,2025.12.16.12,InjectIntoDistributedGrid,injects,16872.595449062006
Jilin,2025.12.16.12,StorageNetDisChargeforDis,injects,0.0
Jilin,2025.12.16.12,EvDischargePower,injects,0.0
Jilin,2025.12.16.12,zone_demand_mw,withdraws,-17413.539126862
Jilin,2025.12.16.12,StorageNetChargeforDis,withdraws,-0.0
Jilin,2025.12.16.12,EvChargePower,withdraws,-68.793075
Jilin,2025.12.16.16,ZoneTotalDistributedDispatch,injects,0.0
Jilin,2025.12.16.16,InjectIntoDistributedGrid,injects,18155.384512664597
Jilin,2025.12.16.16,StorageNetDisChargeforDis,injects,0.0
Jilin,2025.12.16.16,EvDischargePower,injects,102.49024500000004
Jilin,2025.12.16.16,zone_demand_mw,withdraws,-18257.8747576646
Jilin,2025.12.16.16,StorageNetChargeforDis,withdraws,-0.0
Jilin,2025.12.16.16,EvChargePower,withdraws,-0.0
Jilin,2025.12.16.20,ZoneTotalDistributedDispatch,injects,0.0
Jilin,2025.12.16.20,InjectIntoDistributedGrid,injects,17687.1526581114
Jilin,2025.12.16.20,StorageNetDisChargeforDis,injects,0.0
Jilin,2025.12.16.20,EvDischargePower,injects,76.40181899999999
Jilin,2025.12.16.20,zone_demand_mw,withdraws,-17763.5544771114
Jilin,2025.12.16.20,StorageNetChargeforDis,withdraws,-0.0
Jilin,2025.12.16.20,EvChargePower,withdraws,-0.0
Liaoning,2025.01.22.00,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.01.22.00,InjectIntoDistributedGrid,injects,43000.9170127465
Liaoning,2025.01.22.00,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.01.22.00,EvDischargePower,injects,0.0
Liaoning,2025.01.22.00,zone_demand_mw,withdraws,-42546.2226817465
Liaoning,2025.01.22.00,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.01.22.00,EvChargePower,withdraws,-454.69433100000003
Liaoning,2025.01.22.04,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.01.22.04,InjectIntoDistributedGrid,injects,39502.2082289955
Liaoning,2025.01.22.04,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.01.22.04,EvDischargePower,injects,0.0
Liaoning,2025.01.22.04,zone_demand_mw,withdraws,-39468.8972889955
Liaoning,2025.01.22.04,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.01.22.04,EvChargePower,withdraws,-33.31094
Liaoning,2025.01.22.08,ZoneTotalDistributedDispatch,injects,317.43628644
Liaoning,2025.01.22.08,InjectIntoDistributedGrid,injects,42274.567992597506
Liaoning,2025.01.22.08,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.01.22.08,EvDischargePower,injects,0.0
Liaoning,2025.01.22.08,zone_demand_mw,withdraws,-42591.1715055375
Liaoning,2025.01.22.08,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.01.22.08,EvChargePower,withdraws,-0.8327735
Liaoning,2025.01.22.12,ZoneTotalDistributedDispatch,injects,1014.9506425800002
Liaoning,2025.01.22.12,InjectIntoDistributedGrid,injects,43772.9074888804
Liaoning,2025.01.22.12,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.01.22.12,EvDischargePower,injects,0.0
Liaoning,2025.01.22.12,zone_demand_mw,withdraws,-44667.1059739604
Liaoning,2025.01.22.12,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.01.22.12,EvChargePower,withdraws,-120.75215749999998
Liaoning,2025.01.22.16,ZoneTotalDistributedDispatch,injects,21.21254545704
Liaoning,2025.01.22.16,InjectIntoDistributedGrid,injects,45976.753783943765
Liaoning,2025.01.22.16,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.01.22.16,EvDischargePower,injects,119.80407690000004
Liaoning,2025.01.22.16,zone_demand_mw,withdraws,-46117.7704063008
Liaoning,2025.01.22.16,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.01.22.16,EvChargePower,withdraws,-0.0
Liaoning,2025.01.22.20,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.01.22.20,InjectIntoDistributedGrid,injects,45152.7313015086
Liaoning,2025.01.22.20,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.01.22.20,EvDischargePower,injects,0.0
Liaoning,2025.01.22.20,zone_demand_mw,withdraws,-45152.7313015086
Liaoning,2025.01.22.20,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.01.22.20,EvChargePower,withdraws,-0.0
Liaoning,2025.02.08.00,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.02.08.00,InjectIntoDistributedGrid,injects,39132.4454979292
Liaoning,2025.02.08.00,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.02.08.00,EvDischargePower,injects,0.0
Liaoning,2025.02.08.00,zone_demand_mw,withdraws,-38677.7511669292
Liaoning,2025.02.08.00,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.02.08.00,EvChargePower,withdraws,-454.69433100000003
Liaoning,2025.02.08.04,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.02.08.04,InjectIntoDistributedGrid,injects,35913.5393587684
Liaoning,2025.02.08.04,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.02.08.04,EvDischargePower,injects,0.0
Liaoning,2025.02.08.04,zone_demand_mw,withdraws,-35880.2284187684
Liaoning,2025.02.08.04,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.02.08.04,EvChargePower,withdraws,-33.31094
Liaoning,2025.02.08.08,ZoneTotalDistributedDispatch,injects,425.65236915600013
Liaoning,2025.02.08.08,InjectIntoDistributedGrid,injects,38293.7934695159
Liaoning,2025.02.08.08,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.02.08.08,EvDischargePower,injects,0.0
Liaoning,2025.02.08.08,zone_demand_mw,withdraws,-38718.6130651719
Liaoning,2025.02.08.08,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.02.08.08,EvChargePower,withdraws,-0.8327735
Liaoning,2025.02.08.12,ZoneTotalDistributedDispatch,injects,1286.2882699800002
Liaoning,2025.02.08.12,InjectIntoDistributedGrid,injects,39440.259215829894
Liaoning,2025.02.08.12,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.02.08.12,EvDischargePower,injects,0.0
Liaoning,2025.02.08.12,zone_demand_mw,withdraws,-40605.7953283099
Liaoning,2025.02.08.12,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.02.08.12,EvChargePower,withdraws,-120.75215749999998
Liaoning,2025.02.08.16,ZoneTotalDistributedDispatch,injects,108.15654712800001
Liaoning,2025.02.08.16,InjectIntoDistributedGrid,injects,41473.1594299292
Liaoning,2025.02.08.16,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.02.08.16,EvDischargePower,injects,343.2436128999999
Liaoning,2025.02.08.16,zone_demand_mw,withdraws,-41924.5595899572
Liaoning,2025.02.08.16,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.02.08.16,EvChargePower,withdraws,-0.0
Liaoning,2025.02.08.20,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.02.08.20,InjectIntoDistributedGrid,injects,41047.2656726872
Liaoning,2025.02.08.20,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.02.08.20,EvDischargePower,injects,0.0
Liaoning,2025.02.08.20,zone_demand_mw,withdraws,-41047.2656726872
Liaoning,2025.02.08.20,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.02.08.20,EvChargePower,withdraws,-0.0
Liaoning,2025.03.21.00,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.03.21.00,InjectIntoDistributedGrid,injects,40854.0878860232
Liaoning,2025.03.21.00,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.03.21.00,EvDischargePower,injects,0.0
Liaoning,2025.03.21.00,zone_demand_mw,withdraws,-40399.3935550232
Liaoning,2025.03.21.00,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.03.21.00,EvChargePower,withdraws,-454.69433100000015
Liaoning,2025.03.21.04,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.03.21.04,InjectIntoDistributedGrid,injects,37510.65708863959
Liaoning,2025.03.21.04,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.03.21.04,EvDischargePower,injects,0.0
Liaoning,2025.03.21.04,zone_demand_mw,withdraws,-37477.3461486396
Liaoning,2025.03.21.04,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.03.21.04,EvChargePower,withdraws,-33.31094
Liaoning,2025.03.21.08,ZoneTotalDistributedDispatch,injects,408.20831310000005
Liaoning,2025.03.21.08,InjectIntoDistributedGrid,injects,40034.6987778436
Liaoning,2025.03.21.08,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.03.21.08,EvDischargePower,injects,0.0
Liaoning,2025.03.21.08,zone_demand_mw,withdraws,-40442.0743174436
Liaoning,2025.03.21.08,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.03.21.08,EvChargePower,withdraws,-0.8327735
Liaoning,2025.03.21.12,ZoneTotalDistributedDispatch,injects,907.25818974
Liaoning,2025.03.21.12,InjectIntoDistributedGrid,injects,41506.001542013895
Liaoning,2025.03.21.12,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.03.21.12,EvDischargePower,injects,0.0
Liaoning,2025.03.21.12,zone_demand_mw,withdraws,-42413.2597317539
Liaoning,2025.03.21.12,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.03.21.12,EvChargePower,withdraws,-0.0
Liaoning,2025.03.21.16,ZoneTotalDistributedDispatch,injects,211.84030614600002
Liaoning,2025.03.21.16,InjectIntoDistributedGrid,injects,43484.240438715
Liaoning,2025.03.21.16,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.03.21.16,EvDischargePower,injects,94.64470827499997
Liaoning,2025.03.21.16,zone_demand_mw,withdraws,-43790.725453136
Liaoning,2025.03.21.16,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.03.21.16,EvChargePower,withdraws,-0.0
Liaoning,2025.03.21.20,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.03.21.20,InjectIntoDistributedGrid,injects,42874.3810132989
Liaoning,2025.03.21.20,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.03.21.20,EvDischargePower,injects,0.0
Liaoning,2025.03.21.20,zone_demand_mw,withdraws,-42874.3810132989
Liaoning,2025.03.21.20,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.03.21.20,EvChargePower,withdraws,-0.0
Liaoning,2025.04.11.00,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.04.11.00,InjectIntoDistributedGrid,injects,38115.9494146884
Liaoning,2025.04.11.00,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.04.11.00,EvDischargePower,injects,0.0
Liaoning,2025.04.11.00,zone_demand_mw,withdraws,-38115.9494146884
Liaoning,2025.04.11.00,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.04.11.00,EvChargePower,withdraws,-0.0
Liaoning,2025.04.11.04,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.04.11.04,InjectIntoDistributedGrid,injects,35392.3721608756
Liaoning,2025.04.11.04,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.04.11.04,EvDischargePower,injects,0.0
Liaoning,2025.04.11.04,zone_demand_mw,withdraws,-35359.0612208756
Liaoning,2025.04.11.04,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.04.11.04,EvChargePower,withdraws,-33.31094
Liaoning,2025.04.11.08,ZoneTotalDistributedDispatch,injects,380.14181184
Liaoning,2025.04.11.08,InjectIntoDistributedGrid,injects,37776.0759741837
Liaoning,2025.04.11.08,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.04.11.08,EvDischargePower,injects,0.0
Liaoning,2025.04.11.08,zone_demand_mw,withdraws,-38156.2177860237
Liaoning,2025.04.11.08,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.04.11.08,EvChargePower,withdraws,-0.0
Liaoning,2025.04.11.12,ZoneTotalDistributedDispatch,injects,1019.1252162000001
Liaoning,2025.04.11.12,InjectIntoDistributedGrid,injects,39017.631912928926
Liaoning,2025.04.11.12,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.04.11.12,EvDischargePower,injects,0.0
Liaoning,2025.04.11.12,zone_demand_mw,withdraws,-40015.9883649184
Liaoning,2025.04.11.12,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.04.11.12,EvChargePower,withdraws,-20.768764210526307
Liaoning,2025.04.11.16,ZoneTotalDistributedDispatch,injects,390.28604076000005
Liaoning,2025.04.11.16,InjectIntoDistributedGrid,injects,41281.21237781897
Liaoning,2025.04.11.16,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.04.11.16,EvDischargePower,injects,0.0
Liaoning,2025.04.11.16,zone_demand_mw,withdraws,-41315.5973227895
Liaoning,2025.04.11.16,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.04.11.16,EvChargePower,withdraws,-355.9010957894737
Liaoning,2025.04.11.20,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.04.11.20,InjectIntoDistributedGrid,injects,40451.0462678909
Liaoning,2025.04.11.20,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.04.11.20,EvDischargePower,injects,0.0
Liaoning,2025.04.11.20,zone_demand_mw,withdraws,-40451.0462678909
Liaoning,2025.04.11.20,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.04.11.20,EvChargePower,withdraws,-0.0
Liaoning,2025.05.22.00,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.05.22.00,InjectIntoDistributedGrid,injects,37276.7345933541
Liaoning,2025.05.22.00,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.05.22.00,EvDischargePower,injects,0.0
Liaoning,2025.05.22.00,zone_demand_mw,withdraws,-37276.7345933541
Liaoning,2025.05.22.00,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.05.22.00,EvChargePower,withdraws,-0.0
Liaoning,2025.05.22.04,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.05.22.04,InjectIntoDistributedGrid,injects,34613.8569014974
Liaoning,2025.05.22.04,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.05.22.04,EvDischargePower,injects,0.0
Liaoning,2025.05.22.04,zone_demand_mw,withdraws,-34580.5459614974
Liaoning,2025.05.22.04,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.05.22.04,EvChargePower,withdraws,-33.31094
Liaoning,2025.05.22.08,ZoneTotalDistributedDispatch,injects,603.4146463800001
Liaoning,2025.05.22.08,InjectIntoDistributedGrid,injects,36712.7017127133
Liaoning,2025.05.22.08,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.05.22.08,EvDischargePower,injects,0.0
Liaoning,2025.05.22.08,zone_demand_mw,withdraws,-37316.1163590933
Liaoning,2025.05.22.08,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.05.22.08,EvChargePower,withdraws,-0.0
Liaoning,2025.05.22.12,ZoneTotalDistributedDispatch,injects,797.0445957600001
Liaoning,2025.05.22.12,InjectIntoDistributedGrid,injects,38458.647152015095
Liaoning,2025.05.22.12,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.05.22.12,EvDischargePower,injects,0.0
Liaoning,2025.05.22.12,zone_demand_mw,withdraws,-39134.9395902751
Liaoning,2025.05.22.12,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.05.22.12,EvChargePower,withdraws,-120.75215749999998
Liaoning,2025.05.22.16,ZoneTotalDistributedDispatch,injects,183.562039332
Liaoning,2025.05.22.16,InjectIntoDistributedGrid,injects,40445.78840924028
Liaoning,2025.05.22.16,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.05.22.16,EvDischargePower,injects,0.0
Liaoning,2025.05.22.16,zone_demand_mw,withdraws,-40405.9345134407
Liaoning,2025.05.22.16,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.05.22.16,EvChargePower,withdraws,-223.41593513157898
Liaoning,2025.05.22.20,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.05.22.20,InjectIntoDistributedGrid,injects,39560.4186411943
Liaoning,2025.05.22.20,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.05.22.20,EvDischargePower,injects,0.0
Liaoning,2025.05.22.20,zone_demand_mw,withdraws,-39560.4186411943
Liaoning,2025.05.22.20,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.05.22.20,EvChargePower,withdraws,-0.0
Liaoning,2025.06.16.00,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.06.16.00,InjectIntoDistributedGrid,injects,37590.884544574634
Liaoning,2025.06.16.00,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.06.16.00,EvDischargePower,injects,0.0
Liaoning,2025.06.16.00,zone_demand_mw,withdraws,-37510.934917022
Liaoning,2025.06.16.00,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.06.16.00,EvChargePower,withdraws,-79.94962755263163
Liaoning,2025.06.16.04,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.06.16.04,InjectIntoDistributedGrid,injects,34831.1177518681
Liaoning,2025.06.16.04,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.06.16.04,EvDischargePower,injects,0.0
Liaoning,2025.06.16.04,zone_demand_mw,withdraws,-34797.8068118681
Liaoning,2025.06.16.04,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.06.16.04,EvChargePower,withdraws,-33.31094
Liaoning,2025.06.16.08,ZoneTotalDistributedDispatch,injects,522.9366534000001
Liaoning,2025.06.16.08,InjectIntoDistributedGrid,injects,37028.4602285647
Liaoning,2025.06.16.08,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.06.16.08,EvDischargePower,injects,0.0
Liaoning,2025.06.16.08,zone_demand_mw,withdraws,-37550.5641084647
Liaoning,2025.06.16.08,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.06.16.08,EvChargePower,withdraws,-0.8327735
Liaoning,2025.06.16.12,ZoneTotalDistributedDispatch,injects,1327.8436382400002
Liaoning,2025.06.16.12,InjectIntoDistributedGrid,injects,38125.661583866546
Liaoning,2025.06.16.12,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.06.16.12,EvDischargePower,injects,0.0
Liaoning,2025.06.16.12,zone_demand_mw,withdraws,-39380.8145473697
Liaoning,2025.06.16.12,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.06.16.12,EvChargePower,withdraws,-72.69067473684213
Liaoning,2025.06.16.16,ZoneTotalDistributedDispatch,injects,439.21253292000006
Liaoning,2025.06.16.16,InjectIntoDistributedGrid,injects,40279.921604536496
Liaoning,2025.06.16.16,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.06.16.16,EvDischargePower,injects,0.0
Liaoning,2025.06.16.16,zone_demand_mw,withdraws,-40659.7948111407
Liaoning,2025.06.16.16,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.06.16.16,EvChargePower,withdraws,-59.339326315789485
Liaoning,2025.06.16.20,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.06.16.20,InjectIntoDistributedGrid,injects,39874.50975903389
Liaoning,2025.06.16.20,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.06.16.20,EvDischargePower,injects,0.0
Liaoning,2025.06.16.20,zone_demand_mw,withdraws,-39808.966775876
Liaoning,2025.06.16.20,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.06.16.20,EvChargePower,withdraws,-65.54298315789471
Liaoning,2025.07.22.00,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.07.22.00,InjectIntoDistributedGrid,injects,40238.99841032356
Liaoning,2025.07.22.00,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.07.22.00,EvDischargePower,injects,0.0
Liaoning,2025.07.22.00,zone_demand_mw,withdraws,-40204.2275880341
Liaoning,2025.07.22.00,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.07.22.00,EvChargePower,withdraws,-34.770822289473706
Liaoning,2025.07.22.04,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.07.22.04,InjectIntoDistributedGrid,injects,37329.607279282296
Liaoning,2025.07.22.04,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.07.22.04,EvDischargePower,injects,0.0
Liaoning,2025.07.22.04,zone_demand_mw,withdraws,-37296.2963392823
Liaoning,2025.07.22.04,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.07.22.04,EvChargePower,withdraws,-33.31094
Liaoning,2025.07.22.08,ZoneTotalDistributedDispatch,injects,596.4633192000001
Liaoning,2025.07.22.08,InjectIntoDistributedGrid,injects,39651.071617692294
Liaoning,2025.07.22.08,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.07.22.08,EvDischargePower,injects,0.0
Liaoning,2025.07.22.08,zone_demand_mw,withdraws,-40246.7021633923
Liaoning,2025.07.22.08,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.07.22.08,EvChargePower,withdraws,-0.8327735
Liaoning,2025.07.22.12,ZoneTotalDistributedDispatch,injects,1365.7802986800002
Liaoning,2025.07.22.12,InjectIntoDistributedGrid,injects,40963.336810719404
Liaoning,2025.07.22.12,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.07.22.12,EvDischargePower,injects,0.0
Liaoning,2025.07.22.12,zone_demand_mw,withdraws,-42208.3649518994
Liaoning,2025.07.22.12,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.07.22.12,EvChargePower,withdraws,-120.75215750000001
Liaoning,2025.07.22.16,ZoneTotalDistributedDispatch,injects,416.58113292600007
Liaoning,2025.07.22.16,InjectIntoDistributedGrid,injects,43222.82791066706
Liaoning,2025.07.22.16,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.07.22.16,EvDischargePower,injects,0.0
Liaoning,2025.07.22.16,zone_demand_mw,withdraws,-43579.1762558299
Liaoning,2025.07.22.16,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.07.22.16,EvChargePower,withdraws,-60.232787763157944
Liaoning,2025.07.22.20,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.07.22.20,InjectIntoDistributedGrid,injects,42732.8015796778
Liaoning,2025.07.22.20,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.07.22.20,EvDischargePower,injects,0.0
Liaoning,2025.07.22.20,zone_demand_mw,withdraws,-42667.2585965199
Liaoning,2025.07.22.20,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.07.22.20,EvChargePower,withdraws,-65.54298315789471
Liaoning,2025.08.19.00,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.08.19.00,InjectIntoDistributedGrid,injects,39538.98518150935
Liaoning,2025.08.19.00,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.08.19.00,EvDischargePower,injects,0.0
Liaoning,2025.08.19.00,zone_demand_mw,withdraws,-39228.3977530883
Liaoning,2025.08.19.00,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.08.19.00,EvChargePower,withdraws,-310.58742842105266
Liaoning,2025.08.19.04,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.08.19.04,InjectIntoDistributedGrid,injects,36391.047292496
Liaoning,2025.08.19.04,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.08.19.04,EvDischargePower,injects,0.0
Liaoning,2025.08.19.04,zone_demand_mw,withdraws,-36391.047292496
Liaoning,2025.08.19.04,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.08.19.04,EvChargePower,withdraws,-0.0
Liaoning,2025.08.19.08,ZoneTotalDistributedDispatch,injects,1080.84155802
Liaoning,2025.08.19.08,InjectIntoDistributedGrid,injects,38188.999835115894
Liaoning,2025.08.19.08,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.08.19.08,EvDischargePower,injects,0.0
Liaoning,2025.08.19.08,zone_demand_mw,withdraws,-39269.8413931359
Liaoning,2025.08.19.08,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.08.19.08,EvChargePower,withdraws,-0.0
Liaoning,2025.08.19.12,ZoneTotalDistributedDispatch,injects,1685.1307809000004
Liaoning,2025.08.19.12,InjectIntoDistributedGrid,injects,39498.7602717272
Liaoning,2025.08.19.12,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.08.19.12,EvDischargePower,injects,0.0
Liaoning,2025.08.19.12,zone_demand_mw,withdraws,-41183.8910526272
Liaoning,2025.08.19.12,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.08.19.12,EvChargePower,withdraws,-0.0
Liaoning,2025.08.19.16,ZoneTotalDistributedDispatch,injects,487.6417505400001
Liaoning,2025.08.19.16,InjectIntoDistributedGrid,injects,42033.788518759495
Liaoning,2025.08.19.16,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.08.19.16,EvDischargePower,injects,0.0
Liaoning,2025.08.19.16,zone_demand_mw,withdraws,-42521.4302692995
Liaoning,2025.08.19.16,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.08.19.16,EvChargePower,withdraws,-0.0
Liaoning,2025.08.19.20,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.08.19.20,InjectIntoDistributedGrid,injects,41631.646512625
Liaoning,2025.08.19.20,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.08.19.20,EvDischargePower,injects,0.0
Liaoning,2025.08.19.20,zone_demand_mw,withdraws,-41631.646512625
Liaoning,2025.08.19.20,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.08.19.20,EvChargePower,withdraws,-0.0
Liaoning,2025.09.20.00,ZoneTotalDistributedDispatch,injects,0.0
Liaoning,2025.09.20.00,InjectIntoDistributedGrid,injects,37714.76420992831
Liaoning,2025.09.20.00,StorageNetDisChargeforDis,injects,0.0
Liaoning,2025.09.20.00,EvDischargePower,injects,0.0
Liaoning,2025.09.20.00,zone_demand_mw,withdraws,-37712.6064162441
Liaoning,2025.09.20.00,StorageNetChargeforDis,withdraws,-0.0
Liaoning,2025.09.20.00,EvChargePower,withdraws,-2.157793684210554
Liaoning,2025.09.20.04,ZoneTotalDistributedDispatch,injects,0.0
